,match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
9093,12332756,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,15,Red clay,,True,True,False,False,0,2
9094,12332757,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,17,Red clay,,False,True,False,True,0,2
9095,12332758,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,15,Red clay,,False,False,False,False,0,2
9096,12332759,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,15,Red clay,,True,False,False,True,0,2
9097,12332760,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,15,Red clay,,False,True,False,True,0,2
9098,12332761,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,20,Hardcourt outdoor,,True,False,False,False,0,2
9099,12332763,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,18,Hardcourt outdoor,,False,True,True,True,0,2
9100,12332764,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,18,Hardcourt outdoor,,True,False,False,True,0,2
9101,12332765,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,33,Red clay,,True,False,True,False,0,2
9102,12332766,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,15,Red clay,,True,True,False,False,0,2
9103,12332767,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,15,Red clay,,True,True,False,False,0,2
9104,12332768,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,33,Red clay,,True,True,False,False,0,2
9105,12332769,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,33,Red clay,,False,True,False,True,0,2
9106,12332770,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,20,Hardcourt outdoor,,False,False,True,True,0,2
9107,12332771,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,33,Red clay,,False,True,False,True,0,2
9108,12332772,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,33,Red clay,,True,True,False,False,0,2
9109,12332773,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,32,Red clay,,False,False,True,False,0,2
9110,12332774,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,20,Hardcourt outdoor,,True,False,True,True,0,2
9111,12332777,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,20,Hardcourt outdoor,,True,True,True,True,0,2
9112,12332780,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,33,Red clay,,False,True,False,False,0,2
9113,12332781,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,15,Red clay,,True,True,True,False,0,2
9114,12332782,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,15,Red clay,,False,False,True,True,0,2
9115,12332786,130421,"Monastir, Singles Main, W-ITF-TUN-29A",monastir-singles-main-w-itf-tun-29a,,ITF Women,itf-women,21,Hardcourt outdoor,,True,True,True,True,0,2
9116,12332787,130412,"Kursumlijska Banja, Singles Main, M-ITF-SRB-06A",kursumlijska-banja-singles-main-m-itf-srb-06a,,ITF Men,itf-men,10,Red clay,,False,False,True,True,0,2
9117,12332788,130421,"Monastir, Singles Main, W-ITF-TUN-29A",monastir-singles-main-w-itf-tun-29a,,ITF Women,itf-women,21,Hardcourt outdoor,,True,False,True,False,0,2
9118,12332790,130421,"Monastir, Singles Main, W-ITF-TUN-29A",monastir-singles-main-w-itf-tun-29a,,ITF Women,itf-women,21,Hardcourt outdoor,,False,False,False,False,0,2
9119,12332791,130412,"Kursumlijska Banja, Singles Main, M-ITF-SRB-06A",kursumlijska-banja-singles-main-m-itf-srb-06a,,ITF Men,itf-men,10,Red clay,,False,True,True,True,0,2
9120,12332792,130412,"Kursumlijska Banja, Singles Main, M-ITF-SRB-06A",kursumlijska-banja-singles-main-m-itf-srb-06a,,ITF Men,itf-men,11,Red clay,,False,False,False,True,0,2
9121,12332793,130412,"Kursumlijska Banja, Singles Main, M-ITF-SRB-06A",kursumlijska-banja-singles-main-m-itf-srb-06a,,ITF Men,itf-men,11,Red clay,,True,False,False,True,0,2
9122,12332794,130412,"Kursumlijska Banja, Singles Main, M-ITF-SRB-06A",kursumlijska-banja-singles-main-m-itf-srb-06a,,ITF Men,itf-men,11,Red clay,,False,True,False,False,0,2
9123,12332796,130412,"Kursumlijska Banja, Singles Main, M-ITF-SRB-06A",kursumlijska-banja-singles-main-m-itf-srb-06a,,ITF Men,itf-men,11,Red clay,,True,False,False,False,0,2
9124,12332801,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,33,Red clay,,False,False,True,False,0,2
9125,12332803,130413,"Kursumlijska Banja, Singles Main, W-ITF-SRB-06A",kursumlijska-banja-singles-main-w-itf-srb-06a,,ITF Women,itf-women,11,Red clay,,True,True,False,True,0,2
9126,12332804,130413,"Kursumlijska Banja, Singles Main, W-ITF-SRB-06A",kursumlijska-banja-singles-main-w-itf-srb-06a,,ITF Women,itf-women,11,Red clay,,True,False,False,False,0,2
9127,12332805,130413,"Kursumlijska Banja, Singles Main, W-ITF-SRB-06A",kursumlijska-banja-singles-main-w-itf-srb-06a,,ITF Women,itf-women,9,Red clay,,True,False,False,True,0,2
9128,12332806,130436,"Addis Ababa, Singles Main, M-ITF-ETH-01A",addis-ababa-singles-main-m-itf-eth-01a,,ITF Men,itf-men,23,Red clay,,True,True,False,False,0,2
9129,12332807,130436,"Addis Ababa, Singles Main, M-ITF-ETH-01A",addis-ababa-singles-main-m-itf-eth-01a,,ITF Men,itf-men,23,Red clay,,True,False,False,True,0,2
9130,12332808,130436,"Addis Ababa, Singles Main, M-ITF-ETH-01A",addis-ababa-singles-main-m-itf-eth-01a,,ITF Men,itf-men,23,Red clay,,False,False,False,False,0,2
9131,12332810,130413,"Kursumlijska Banja, Singles Main, W-ITF-SRB-06A",kursumlijska-banja-singles-main-w-itf-srb-06a,,ITF Women,itf-women,11,Red clay,,False,False,False,True,0,2
9132,12332811,130436,"Addis Ababa, Singles Main, M-ITF-ETH-01A",addis-ababa-singles-main-m-itf-eth-01a,,ITF Men,itf-men,23,Red clay,,False,True,False,False,0,2
9133,12332812,130436,"Addis Ababa, Singles Main, M-ITF-ETH-01A",addis-ababa-singles-main-m-itf-eth-01a,,ITF Men,itf-men,22,Red clay,,False,False,True,True,0,2
9134,12332813,130413,"Kursumlijska Banja, Singles Main, W-ITF-SRB-06A",kursumlijska-banja-singles-main-w-itf-srb-06a,,ITF Women,itf-women,9,Red clay,,False,True,False,False,0,2
9135,12332814,130413,"Kursumlijska Banja, Singles Main, W-ITF-SRB-06A",kursumlijska-banja-singles-main-w-itf-srb-06a,,ITF Women,itf-women,9,Red clay,,True,True,False,True,0,2
9136,12332941,130421,"Monastir, Singles Main, W-ITF-TUN-29A",monastir-singles-main-w-itf-tun-29a,,ITF Women,itf-women,24,Hardcourt outdoor,,True,True,True,False,0,2
9137,12332942,130436,"Addis Ababa, Singles Main, M-ITF-ETH-01A",addis-ababa-singles-main-m-itf-eth-01a,,ITF Men,itf-men,23,Red clay,,False,True,True,True,0,2
9138,12332943,130421,"Monastir, Singles Main, W-ITF-TUN-29A",monastir-singles-main-w-itf-tun-29a,,ITF Women,itf-women,21,Hardcourt outdoor,,True,False,True,True,0,2
9139,12332944,130436,"Addis Ababa, Singles Main, M-ITF-ETH-01A",addis-ababa-singles-main-m-itf-eth-01a,,ITF Men,itf-men,23,Red clay,,True,True,False,True,0,2
9140,12332945,130421,"Monastir, Singles Main, W-ITF-TUN-29A",monastir-singles-main-w-itf-tun-29a,,ITF Women,itf-women,24,Hardcourt outdoor,,False,False,False,False,0,2
9141,12332946,130436,"Addis Ababa, Singles Main, M-ITF-ETH-01A",addis-ababa-singles-main-m-itf-eth-01a,,ITF Men,itf-men,23,Red clay,,True,False,True,False,0,2
9142,12332966,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,21,Synthetic outdoor,,True,False,False,False,0,2
9143,12332967,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,21,Synthetic outdoor,,False,False,False,False,0,2
9144,12332968,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,21,Synthetic outdoor,,True,True,False,True,0,2
9145,12332969,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,21,Synthetic outdoor,,False,True,True,False,0,2
9146,12332970,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,19,Synthetic outdoor,,True,True,True,True,0,2
9147,12332971,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,19,Synthetic outdoor,,True,False,True,True,0,2
9148,12332972,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,19,Synthetic outdoor,,False,True,False,False,0,2
9149,12332973,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,21,Synthetic outdoor,,True,False,True,False,0,2
9150,12332974,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,19,Synthetic outdoor,,False,True,False,True,0,2
9151,12332999,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,21,Synthetic outdoor,,False,False,True,False,0,2
9152,12333010,130422,"Monastir, Singles Main, M-ITF-TUN-32A",monastir-singles-main-m-itf-tun-32a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,True,False,False,0,2
9153,12333012,130422,"Monastir, Singles Main, M-ITF-TUN-32A",monastir-singles-main-m-itf-tun-32a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,False,True,0,2
9154,12333014,130422,"Monastir, Singles Main, M-ITF-TUN-32A",monastir-singles-main-m-itf-tun-32a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,True,True,0,2
9155,12333016,130422,"Monastir, Singles Main, M-ITF-TUN-32A",monastir-singles-main-m-itf-tun-32a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,True,False,0,2
9156,12333018,130422,"Monastir, Singles Main, M-ITF-TUN-32A",monastir-singles-main-m-itf-tun-32a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,False,True,False,0,2
9157,12333023,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,True,False,False,0,2
9158,12333026,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,True,False,False,0,2
9159,12333027,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,14,Red clay,,True,False,True,False,0,2
9160,12333029,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,9,Hardcourt outdoor,,True,False,False,True,0,2
9161,12333030,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,14,Red clay,,False,True,True,True,0,2
9162,12333032,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,11,Hardcourt outdoor,,True,True,True,False,0,2
9163,12333033,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,10,Red clay,,False,True,True,True,0,2
9164,12333034,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,True,False,True,0,2
9165,12333035,130388,"Prijedor, Singles Main, M-ITF-BIH-02A",prijedor-singles-main-m-itf-bih-02a,,ITF Men,itf-men,21,Red clay,,False,True,False,False,0,2
9166,12333037,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,9,Hardcourt outdoor,,True,False,False,False,0,2
9167,12333038,130388,"Prijedor, Singles Main, M-ITF-BIH-02A",prijedor-singles-main-m-itf-bih-02a,,ITF Men,itf-men,21,Red clay,,True,True,False,False,0,2
9168,12333040,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,11,Hardcourt outdoor,,False,False,False,True,0,2
9169,12333041,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,True,False,False,True,0,2
9170,12333042,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,11,Hardcourt outdoor,,True,False,False,False,0,2
9171,12333043,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,True,False,False,True,0,2
9172,12333044,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,11,Hardcourt outdoor,,True,True,True,True,0,2
9173,12333045,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,False,True,False,False,0,2
9174,12333046,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,11,Hardcourt outdoor,,True,True,True,False,0,2
9175,12333047,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,False,False,False,False,0,2
9176,12333048,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,24,Red clay,,False,True,True,True,0,2
9177,12333050,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,True,False,True,True,0,2
9178,12333052,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,True,True,True,False,0,2
9179,12333053,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,False,True,True,False,0,2
9180,12333055,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,True,False,True,True,0,2
9181,12333057,130438,"Pensacola, Singles Main, M-ITF-USA-10A",pensacola-singles-main-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,True,True,False,False,0,2
9182,12333058,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,False,True,False,True,0,2
9183,12333059,130438,"Pensacola, Singles Main, M-ITF-USA-10A",pensacola-singles-main-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,False,False,True,False,0,2
9184,12333061,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,False,False,False,False,0,2
9185,12333062,130438,"Pensacola, Singles Main, M-ITF-USA-10A",pensacola-singles-main-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,False,False,False,False,0,2
9186,12333063,130404,"Antalya, Singles Main, M-ITF-TUR-19A",antalya-singles-main-m-itf-tur-19a,,ITF Men,itf-men,17,Red clay,,True,True,False,False,0,2
9187,12333064,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,False,False,True,True,0,2
9188,12333065,130438,"Pensacola, Singles Main, M-ITF-USA-10A",pensacola-singles-main-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,True,True,True,True,0,2
9189,12333066,130404,"Antalya, Singles Main, M-ITF-TUR-19A",antalya-singles-main-m-itf-tur-19a,,ITF Men,itf-men,19,Red clay,,False,False,False,True,0,2
9190,12333067,130396,"Kalmar, Singles Main, M-ITF-SWE-02A",kalmar-singles-main-m-itf-swe-02a,,ITF Men,itf-men,21,Red clay,,False,False,True,False,0,2
9191,12333068,130438,"Pensacola, Singles Main, M-ITF-USA-10A",pensacola-singles-main-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,True,True,False,False,0,2
9192,12333069,130396,"Kalmar, Singles Main, M-ITF-SWE-02A",kalmar-singles-main-m-itf-swe-02a,,ITF Men,itf-men,21,Red clay,,False,False,True,True,0,2
9193,12333070,130404,"Antalya, Singles Main, M-ITF-TUR-19A",antalya-singles-main-m-itf-tur-19a,,ITF Men,itf-men,19,Red clay,,True,True,True,True,0,2
9194,12333071,130438,"Pensacola, Singles Main, M-ITF-USA-10A",pensacola-singles-main-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,False,False,False,False,0,2
9195,12333072,130396,"Kalmar, Singles Main, M-ITF-SWE-02A",kalmar-singles-main-m-itf-swe-02a,,ITF Men,itf-men,21,Red clay,,False,False,True,True,0,2
9196,12333073,130438,"Pensacola, Singles Main, M-ITF-USA-10A",pensacola-singles-main-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,True,True,True,True,0,2
9197,12333074,130396,"Kalmar, Singles Main, M-ITF-SWE-02A",kalmar-singles-main-m-itf-swe-02a,,ITF Men,itf-men,21,Red clay,,True,False,False,False,0,2
9198,12333075,130438,"Pensacola, Singles Main, M-ITF-USA-10A",pensacola-singles-main-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,True,True,True,True,0,2
9199,12333102,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,20,Hardcourt outdoor,,False,True,False,False,0,2
9200,12333108,130316,"Toyama, Singles Qualifying, W-ITF-JPN-06A",toyama-singles-qualifying-w-itf-jpn-06a,,ITF Women,itf-women,24,Hardcourt outdoor,,False,False,False,False,0,2
9201,12333112,130316,"Toyama, Singles Qualifying, W-ITF-JPN-06A",toyama-singles-qualifying-w-itf-jpn-06a,,ITF Women,itf-women,24,Hardcourt outdoor,,False,False,True,True,0,2
9202,12333247,130361,"Kurume, Singles Main, W-ITF-JPN-11A",kurume-singles-main-w-itf-jpn-11a,,ITF Women,itf-women,21,Synthetic outdoor,,True,False,True,True,0,2
9203,12333348,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,20,Hardcourt outdoor,,False,False,False,False,0,2
9204,12333349,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,20,Hardcourt outdoor,,True,False,False,True,0,2
9205,12333391,130327,"Bucharest, Singles Main, M-ITF-ROU-02A",bucharest-singles-main-m-itf-rou-02a,,ITF Men,itf-men,19,Red clay,,True,False,True,True,0,2
9206,12334029,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,20,Hardcourt outdoor,,True,True,True,True,0,2
9207,12334044,130327,"Bucharest, Singles Main, M-ITF-ROU-02A",bucharest-singles-main-m-itf-rou-02a,,ITF Men,itf-men,19,Red clay,,True,False,True,True,0,2
9208,12334069,130336,"Reggio Emilia, Singles Main, M-ITF-ITA-08A",reggio-emilia-singles-main-m-itf-ita-08a,,ITF Men,itf-men,35,Red clay,,True,False,True,False,0,2
9209,12334088,130327,"Bucharest, Singles Main, M-ITF-ROU-02A",bucharest-singles-main-m-itf-rou-02a,,ITF Men,itf-men,19,Red clay,,True,False,True,True,0,2
9210,12334105,130334,"Villach, Singles Main, W-ITF-AUT-02A",villach-singles-main-w-itf-aut-02a,,ITF Women,itf-women,26,Red clay,,True,True,False,False,0,2
9211,12334129,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,25,Hardcourt outdoor,,True,True,True,True,0,2
9212,12334138,130334,"Villach, Singles Main, W-ITF-AUT-02A",villach-singles-main-w-itf-aut-02a,,ITF Women,itf-women,26,Red clay,,True,False,False,True,0,2
9213,12334225,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,False,False,True,True,0,2
9214,12334249,130334,"Villach, Singles Main, W-ITF-AUT-02A",villach-singles-main-w-itf-aut-02a,,ITF Women,itf-women,26,Red clay,,False,False,True,True,0,2
9215,12334250,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,24,Hardcourt outdoor,,False,False,True,True,0,2
9216,12334251,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,25,Hardcourt outdoor,,True,False,True,True,0,2
9217,12334252,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,24,Hardcourt outdoor,,False,True,True,True,0,2
9218,12334253,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,24,Hardcourt outdoor,,True,True,True,True,0,2
9219,12334254,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,24,Hardcourt outdoor,,True,False,False,True,0,2
9220,12334255,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,25,Hardcourt outdoor,,True,False,True,False,0,2
9221,12334256,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,25,Hardcourt outdoor,,False,False,False,False,0,2
9222,12334257,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,25,Hardcourt outdoor,,False,False,False,False,0,2
