,match_id,round_id,name,slug,cup_round_type
6645,12341788,27,Quarterfinals,quarterfinals,4
6646,12341789,28,Semifinals,semifinals,2
6647,12341893,28,Semifinals,semifinals,2
6648,12341904,29,Final,final,1
6649,12341962,28,Semifinals,semifinals,2
6650,12341988,28,Semifinals,semifinals,2
6651,12341997,28,Semifinals,semifinals,2
6652,12341998,29,Final,final,1
6653,12342029,1,Qualification round 1,qualification-round-1,
6654,12342037,1,Qualification round 1,qualification-round-1,
6655,12342038,1,Qualification round 1,qualification-round-1,
6656,12342039,1,Qualification round 1,qualification-round-1,
6657,12342040,1,Qualification round 1,qualification-round-1,
6658,12342052,1,Qualification round 1,qualification-round-1,
6659,12342053,1,Qualification round 1,qualification-round-1,
6660,12342054,1,Qualification round 1,qualification-round-1,
6661,12342168,1,Qualification round 1,qualification-round-1,
6662,12342169,1,Qualification round 1,qualification-round-1,
6663,12342170,1,Qualification round 1,qualification-round-1,
6664,12342171,1,Qualification round 1,qualification-round-1,
6665,12342172,1,Qualification round 1,qualification-round-1,
6666,12342173,1,Qualification round 1,qualification-round-1,
6667,12342174,1,Qualification round 1,qualification-round-1,
6668,12342175,1,Qualification round 1,qualification-round-1,
6669,12342206,1,Qualification round 1,qualification-round-1,
6670,12342207,1,Qualification round 1,qualification-round-1,
6671,12342208,1,Qualification round 1,qualification-round-1,
6672,12342209,1,Qualification round 1,qualification-round-1,
6673,12342210,1,Qualification round 1,qualification-round-1,
6674,12342216,1,Qualification round 1,qualification-round-1,
6675,12342217,1,Qualification round 1,qualification-round-1,
6676,12342218,28,Semifinals,semifinals,2
6677,12342219,1,Qualification round 1,qualification-round-1,
6678,12342246,28,Semifinals,semifinals,2
6679,12342274,28,Semifinals,semifinals,2
6680,12342275,28,Semifinals,semifinals,2
6681,12342302,28,Semifinals,semifinals,2
6682,12342311,28,Semifinals,semifinals,2
6683,12342317,28,Semifinals,semifinals,2
6684,12342330,6,Round of 32,round-of-32,16
6685,12342336,6,Round of 32,round-of-32,16
6686,12342367,28,Semifinals,semifinals,2
6687,12342392,1,Qualification round 1,qualification-round-1,
6688,12342393,1,Qualification round 1,qualification-round-1,
6689,12342394,1,Qualification round 1,qualification-round-1,
6690,12342407,1,Qualification round 1,qualification-round-1,
6691,12342408,1,Qualification round 1,qualification-round-1,
6692,12342409,6,Round of 32,round-of-32,16
6693,12342410,6,Round of 32,round-of-32,16
6694,12342413,1,Qualification round 1,qualification-round-1,
6695,12342414,1,Qualification round 1,qualification-round-1,
6696,12342415,1,Qualification round 1,qualification-round-1,
6697,12342569,28,Semifinals,semifinals,2
6698,12343013,29,Final,final,1
6699,12343021,29,Final,final,1
6700,12343063,29,Final,final,1
6701,12343072,29,Final,final,1
6702,12343394,1,Qualification round 1,qualification-round-1,
6703,12343433,29,Final,final,1
6704,12343434,29,Final,final,1
6705,12343451,27,Quarterfinals,quarterfinals,4
6706,12343548,29,Final,final,1
6707,12343575,1,Qualification round 1,qualification-round-1,
6708,12343660,1,Qualification round 1,qualification-round-1,
6709,12343767,29,Final,final,1
6710,12343850,29,Final,final,1
6711,12343860,27,Quarterfinals,quarterfinals,4
6712,12343900,29,Final,final,1
6713,12343963,29,Final,final,1
6714,12343964,29,Final,final,1
6715,12344008,27,Quarterfinals,quarterfinals,4
6716,12344010,29,Final,final,1
6717,12344011,29,Final,final,1
6718,12344140,27,Quarterfinals,quarterfinals,4
6719,12344145,6,Round of 32,round-of-32,16
6720,12344155,29,Final,final,1
6721,12344192,6,Round of 32,round-of-32,16
6722,12344200,6,Round of 32,round-of-32,16
6723,12344212,29,Final,final,1
6724,12344241,1,Qualification round 1,qualification-round-1,
6725,12344242,1,Qualification round 1,qualification-round-1,
6726,12344243,1,Qualification round 1,qualification-round-1,
6727,12344244,1,Qualification round 1,qualification-round-1,
6728,12344246,1,Qualification round 1,qualification-round-1,
6729,12344247,1,Qualification round 1,qualification-round-1,
6730,12344248,1,Qualification round 1,qualification-round-1,
6731,12344249,1,Qualification round 1,qualification-round-1,
6732,12344250,1,Qualification round 1,qualification-round-1,
6733,12344251,1,Qualification round 1,qualification-round-1,
6734,12344252,1,Qualification round 1,qualification-round-1,
6735,12344253,1,Qualification round 1,qualification-round-1,
6736,12344285,29,Final,final,1
6737,12344383,28,Semifinals,semifinals,2
6738,12344518,1,Qualification round 1,qualification-round-1,
6739,12344519,1,Qualification round 1,qualification-round-1,
6740,12344520,1,Qualification round 1,qualification-round-1,
6741,12344521,1,Qualification round 1,qualification-round-1,
6742,12344522,1,Qualification round 1,qualification-round-1,
6743,12344524,28,Semifinals,semifinals,2
6744,12344526,1,Qualification round 1,qualification-round-1,
6745,12344527,1,Qualification round 1,qualification-round-1,
6746,12344528,1,Qualification round 1,qualification-round-1,
6747,12344529,1,Qualification round 1,qualification-round-1,
6748,12344530,1,Qualification round 1,qualification-round-1,
6749,12344541,1,Qualification round 1,qualification-round-1,
6750,12344542,1,Qualification round 1,qualification-round-1,
6751,12344543,29,Final,final,1
6752,12344708,1,Qualification round 1,qualification-round-1,
6753,12344752,1,Qualification round 1,qualification-round-1,
6754,12344753,1,Qualification round 1,qualification-round-1,
6755,12344754,1,Qualification round 1,qualification-round-1,
6756,12344755,1,Qualification round 1,qualification-round-1,
6757,12344756,1,Qualification round 1,qualification-round-1,
6758,12344769,1,Qualification round 1,qualification-round-1,
6759,12344770,1,Qualification round 1,qualification-round-1,
6760,12344773,1,Qualification round 1,qualification-round-1,
6761,12344774,1,Qualification round 1,qualification-round-1,
6762,12344775,1,Qualification round 1,qualification-round-1,
6763,12345623,1,Qualification round 1,qualification-round-1,
6764,12345899,29,Final,final,1
6765,12299512,29,Final,final,1
6766,12302292,29,Final,final,1
6767,12317284,28,Semifinals,semifinals,2
6768,12317291,29,Final,final,1
6769,12317298,28,Semifinals,semifinals,2
6770,12317345,29,Final,final,1
6771,12317365,27,Quarterfinals,quarterfinals,4
6772,12317374,29,Final,final,1
6773,12317375,28,Semifinals,semifinals,2
6774,12317379,28,Semifinals,semifinals,2
6775,12317388,28,Semifinals,semifinals,2
6776,12317391,29,Final,final,1
6777,12317400,28,Semifinals,semifinals,2
6778,12341556,29,Final,final,1
6779,12341674,28,Semifinals,semifinals,2
6780,12341962,28,Semifinals,semifinals,2
6781,12341997,28,Semifinals,semifinals,2
6782,12341998,29,Final,final,1
6783,12342053,1,Qualification round 1,qualification-round-1,
6784,12342168,1,Qualification round 1,qualification-round-1,
6785,12342172,1,Qualification round 1,qualification-round-1,
6786,12342174,1,Qualification round 1,qualification-round-1,
6787,12342209,1,Qualification round 1,qualification-round-1,
6788,12342210,1,Qualification round 1,qualification-round-1,
6789,12342216,1,Qualification round 1,qualification-round-1,
6790,12342217,1,Qualification round 1,qualification-round-1,
6791,12342218,28,Semifinals,semifinals,2
6792,12342219,1,Qualification round 1,qualification-round-1,
6793,12342246,28,Semifinals,semifinals,2
6794,12342274,28,Semifinals,semifinals,2
6795,12342275,28,Semifinals,semifinals,2
6796,12342302,28,Semifinals,semifinals,2
6797,12342317,28,Semifinals,semifinals,2
6798,12342330,6,Round of 32,round-of-32,16
6799,12342334,6,Round of 32,round-of-32,16
6800,12342335,6,Round of 32,round-of-32,16
6801,12342336,6,Round of 32,round-of-32,16
6802,12342337,6,Round of 32,round-of-32,16
6803,12342367,28,Semifinals,semifinals,2
6804,12342403,6,Round of 32,round-of-32,16
6805,12342404,6,Round of 32,round-of-32,16
6806,12342405,6,Round of 32,round-of-32,16
6807,12342408,1,Qualification round 1,qualification-round-1,
6808,12342409,6,Round of 32,round-of-32,16
6809,12342410,6,Round of 32,round-of-32,16
6810,12342413,1,Qualification round 1,qualification-round-1,
6811,12342414,1,Qualification round 1,qualification-round-1,
6812,12342569,28,Semifinals,semifinals,2
6813,12343013,29,Final,final,1
6814,12343021,29,Final,final,1
6815,12343063,29,Final,final,1
6816,12343072,29,Final,final,1
6817,12343433,29,Final,final,1
6818,12343434,29,Final,final,1
6819,12343548,29,Final,final,1
6820,12343660,1,Qualification round 1,qualification-round-1,
6821,12343767,29,Final,final,1
6822,12343850,29,Final,final,1
6823,12343860,27,Quarterfinals,quarterfinals,4
6824,12343900,29,Final,final,1
6825,12343963,29,Final,final,1
6826,12343964,29,Final,final,1
6827,12344008,27,Quarterfinals,quarterfinals,4
6828,12344010,29,Final,final,1
6829,12344011,29,Final,final,1
6830,12344140,27,Quarterfinals,quarterfinals,4
6831,12344142,6,Round of 32,round-of-32,16
6832,12344143,6,Round of 32,round-of-32,16
6833,12344144,6,Round of 32,round-of-32,16
6834,12344145,6,Round of 32,round-of-32,16
6835,12344146,6,Round of 32,round-of-32,16
6836,12344152,6,Round of 32,round-of-32,16
6837,12344155,29,Final,final,1
6838,12344192,6,Round of 32,round-of-32,16
6839,12344193,6,Round of 32,round-of-32,16
6840,12344195,6,Round of 32,round-of-32,16
6841,12344196,6,Round of 32,round-of-32,16
6842,12344197,6,Round of 32,round-of-32,16
6843,12344199,6,Round of 32,round-of-32,16
6844,12344200,6,Round of 32,round-of-32,16
6845,12344212,29,Final,final,1
6846,12344241,1,Qualification round 1,qualification-round-1,
6847,12344242,1,Qualification round 1,qualification-round-1,
6848,12344243,1,Qualification round 1,qualification-round-1,
6849,12344244,1,Qualification round 1,qualification-round-1,
6850,12344246,1,Qualification round 1,qualification-round-1,
6851,12344247,1,Qualification round 1,qualification-round-1,
