,match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
3966,12312030,1800,3053,3121,,,1715083550
3967,12312032,2091,4374,2541,,,1715088761
3968,12312033,2979,1942,,,,1715090871
3969,12312035,1050,2234,725,,,1715067814
3970,12312036,2715,3234,850,,,1715075216
3971,12312040,3350,3759,,,,1715080515
3972,12312043,3048,5962,2231,,,1715085118
3973,12312077,2820,4305,,,,1715075958
3974,12312078,4409,1617,5447,,,1715161692
3975,12312079,2611,3370,4127,,,1715075558
3976,12312080,4963,8635,4506,,,1715089265
3977,12312081,1611,559,,,,1715071585
3978,12312082,2663,8122,4372,,,1715091239
3979,12312083,2667,2483,,,,1715077465
3980,12312084,4859,4109,,,,1715083055
3981,12312085,2442,2720,,,,1715079148
3982,12312095,3406,2278,1047,,,1715077016
3983,12312096,3963,2605,1038,,,1715077646
3984,12312097,3940,2483,,,,1715075120
3985,12312098,1536,2982,,,,1715079368
3986,12312102,1612,2161,,,,1715072571
3987,12312104,2219,2436,,,,1715081519
3988,12312105,2174,1556,,,,1715073346
3989,12312106,2712,2813,,,,1715078957
3990,12312107,2004,3385,,,,1715081023
3991,12312108,2639,4170,,,,1715082380
3992,12312109,5178,2974,1777,,,1715084802
3993,12312110,2324,2895,,,,1715080841
3994,12312112,2422,2160,,,,1715090389
3995,12312113,2640,2514,,,,1715086641
3996,12312114,1468,1074,,,,1715073188
3997,12312116,1581,4035,,,,1715072907
3998,12312118,2641,3044,,,,1715073768
3999,12312121,1853,2171,,,,1715077590
4000,12312146,3243,1542,,,,1715076523
4001,12312228,5117,2549,,,,1715083836
4002,12312265,2150,1787,,,,1715084912
4003,12312268,,,,,,
4004,12312269,,,,,,
4005,12312270,,,,,,
4006,12312271,,,,,,
4007,12312277,,,,,,
4008,12312278,4335,4410,1689,,,1715178760
4009,12312280,,,,,,
4010,12312281,3004,2513,,,,1715179974
4011,12312282,2534,4590,,,,1715178014
4012,12312283,,,,,,
4013,12312286,,,,,,
4014,12312407,2412,2770,4468,,,1715098150
4015,12312482,5048,7742,2694,,,1715077392
4016,12312483,2878,3040,,,,1715077076
4017,12312484,2915,4071,,,,1715069406
4018,12312485,2511,2975,,,,1715072596
4019,12312507,,,,,,
4020,12312542,2963,2480,,,,1715090741
4021,12312553,2623,3063,,,,1715026160
4022,12312578,3442,3792,,,,1715091025
4023,12312602,1966,4230,,,,1715086590
4024,12312635,3270,3024,3462,,,1715096547
4025,12312660,1621,2713,,,,1715078972
4026,12312668,2605,1914,,,,1715093745
4027,12312763,1597,12069,,,,1715082436
4028,12312792,1548,,,,,1715099196
4029,12312793,2781,2243,3975,,,1715097762
4030,12312794,2215,2113,,,,1715100794
4031,12312795,1724,1883,,,,1715094555
4032,12312796,1590,4390,,,,1715104798
4033,12312797,2651,1770,,,,1715095477
4034,12312798,2424,3035,2910,,,1715098458
4035,12312799,1906,2358,,,,1715104949
4036,12312801,1669,1202,,,,1715106568
4037,12312842,2037,3256,2506,,,1715119717
4038,12312873,2044,3206,,,,1715101223
4039,12312875,2226,2163,,,,1715094895
4040,12312876,2981,3840,,,,1715088430
4041,12312877,4018,1882,,,,1715089840
4042,12312878,2400,2937,,,,1715095357
4043,12312879,2368,2954,,,,1715107625
4044,12312882,2250,1926,,,,1715100109
4045,12312883,2532,2734,2012,,,1715108243
4046,12312885,1666,2862,,,,1715090122
4047,12312899,2570,3693,2708,,,1715096787
4048,12312978,1932,2037,,,,1715101600
4049,12312979,2118,4212,,,,1715095912
4050,12312980,2805,2130,,,,1715103922
4051,12312981,1889,4361,2508,,,1715108342
4052,12312982,1814,1679,,,,1715098090
4053,12312999,12103,1684,,,,1715093027
4054,12313030,2850,2227,,,,1715098376
4055,12313058,2551,3365,2087,,,1715097632
4056,12313059,2687,2527,4610,,,1715096156
4057,12313060,2829,4117,,,,1715093758
4058,12313061,4174,3259,2604,,,1715109381
4059,12313062,2088,1735,,,,1715092885
4060,12313063,4746,3096,,,,1715115190
4061,12313094,4298,4402,,,,1715100269
4062,12313095,2836,3228,,,,1715101702
4063,12313096,3314,3069,2363,,,1715107602
4064,12313488,9559,2098,,,,1715173620
4065,12313489,7095,1534,11003,,,1715168992
4066,12313492,2483,3222,3946,,,1715163209
4067,12313493,2815,2499,,,,1715160673
4068,12313494,1696,6367,,,,1715168131
4069,12313495,2293,2957,3359,,,1715167239
4070,12313496,8703,1967,9673,,,1715169117
4071,12313497,1877,2148,,,,1715170387
4072,12313498,2705,2502,2552,,,1715161975
4073,12313499,2604,4931,,,,1715173445
4074,12313501,2298,2461,,,,1715159049
4075,12313502,3033,3658,2076,,,1715164944
4076,12313503,7201,3558,,,,1715175214
4077,12313504,2596,6269,,,,1715178096
4078,12313505,2912,6121,,,,1715179779
4079,12313507,2443,3191,,,,1715158907
4080,12313509,2779,3881,4236,,,1715178738
4081,12313511,2309,5678,1856,,,1715184043
4082,12313516,1803,2178,,,,1715172401
4083,12313517,2057,1763,2786,,,1715155974
4084,12313518,2546,3131,,,,1715160346
4085,12313519,1758,2199,,,,1715141227
4086,12313520,2187,2677,,,,1715136433
4087,12313521,2458,4162,,,,1715137050
4088,12313522,2004,2531,,,,1715147457
4089,12313523,2627,3026,,,,1715144651
4090,12313524,2712,1538,2170,,,1715144321
4091,12313525,2281,2213,,,,1715153655
4092,12313526,2418,3078,,,,1715161154
4093,12313527,3425,2100,,,,1715148252
4094,12313528,3350,2669,4294,,,1715140355
4095,12313529,3246,2341,,,,1715155321
4096,12313530,3301,4063,,,,1715156075
4097,12313531,2487,3336,2171,,,1715162667
4098,12313532,2762,2601,1864,,,1715154321
4099,12313533,1795,2115,2682,,,1715151249
4100,12313534,1939,2031,,,,1715168642
4101,12313535,2407,2757,2461,,,1715157313
4102,12313536,3631,3682,2418,,,1715177600
4103,12313537,2299,2984,,,,1715154733
4104,12313539,3147,1739,,,,1715169508
4105,12313540,3092,1666,460,,,1715171665
4106,12313541,,,,,,1715166125
4107,12313544,3602,1991,,,,1715180348
4108,12313546,,,,,,1715150553
4109,12313547,4026,2487,,,,1715172822
4110,12313550,2716,2606,,,,1715178444
4111,12313551,2569,2100,2334,,,1715160707
4112,12313552,1724,2402,,,,1715176656
4113,12313553,3820,2359,2138,,,1715174226
4114,12313554,,,,,,
4115,12313555,1488,1220,,,,1715157431
4116,12313556,2694,4067,,,,1715169767
4117,12313557,1597,2099,,,,1715162686
4118,12313558,2193,3565,,,,1715164151
4119,12313561,4089,4361,3516,,,1715173328
4120,12313570,4144,2344,2668,,,1715157864
4121,12313571,,,,,,
4122,12313579,,,,,,
4123,12313582,3237,1941,,,,1715155497
4124,12313584,2130,1950,1946,,,1715175386
4125,12313586,2751,2351,2884,,,1715179078
4126,12313588,2615,2626,,,,1715161031
4127,12313589,3199,4748,,,,1715168677
4128,12313647,1676,2428,,,,1715118027
4129,12313648,2414,4056,,,,1715111248
4130,12313649,4122,4677,,,,1715113065
4131,12313650,2440,2315,,,,1715126491
4132,12313654,2005,4331,,,,1715110905
4133,12313655,,,,,,
4134,12313657,2325,2182,,,,1715120958
4135,12313684,2119,1882,,,,1715141129
4136,12313685,2082,2326,,,,1715138789
4137,12313686,2450,2646,,,,1715146296
4138,12313687,2437,2015,,,,1715133061
4139,12313688,2005,2929,,,,1715133045
4140,12313689,2155,2443,2244,,,1715152788
4141,12313690,2748,2398,,,,1715144967
4142,12313691,1630,3858,,,,1715137787
4143,12313692,3250,3994,2825,,,1715144641
4144,12313693,2937,2933,,,,1715133644
4145,12313694,3721,3610,,,,1715134496
4146,12313695,3843,1485,,,,1715146285
4147,12313701,2886,2281,,,,1715133086
4148,12313710,3134,2615,,,,1715161100
4149,12313712,2842,1424,,,,1715166037
4150,12313713,2368,2589,,,,1715159943
4151,12313723,1788,1167,,,,1715177116
4152,12313724,2377,2979,,,,1715156712
4153,12313725,3908,2528,,,,1715166508
4154,12313726,1279,1013,,,,1715162871
4155,12313727,2524,72781,,,,1715177505
4156,12313728,1736,3979,,,,1715155999
4157,12313729,2896,3500,,,,1715167717
4158,12313730,3431,2539,,,,1715177641
4159,12313731,4209,2738,,,,1715169451
4160,12313732,,,,,,
4161,12313733,3102,2199,2721,,,1715161680
4162,12313734,2436,2034,3949,,,1715167580
4163,12313735,6031,3325,,,,1715158719
4164,12313736,,,,,,
4165,12313737,1343,2411,,,,1715161541
4166,12313738,,,,,,1715171904
4167,12313740,3698,2664,,,,1715179669
4168,12313743,3106,2505,,,,1715167761
4169,12313745,2137,2669,,,,1715169549
4170,12313746,2137,2936,,,,1715174268
4171,12313747,3318,3780,,,,1715160047
4172,12313749,3099,3279,3095,,,1715163311
4173,12313750,3739,2959,,,,1715169475
4174,12313758,4420,3784,2007,,,1715164311
4175,12313759,,,,,,
4176,12313760,4108,2510,,,,1715168878
4177,12313761,2284,2421,,,,1715170183
4178,12313762,1963,3549,3193,,,1715167703
4179,12313840,3390,2591,2655,,,1715156763
4180,12314722,4647,3188,,,,1715162243
4181,12314723,2062,2140,,,,1715175384
4182,12314724,1980,2628,,,,1715159503
4183,12314725,2101,2353,2607,,,1715161781
4184,12314726,4204,7418,3000,,,1715174939
4185,12314727,1950,7184,,,,1715166473
4186,12314728,2694,5785,,,,1715177747
4187,12314840,3095,2864,,,,1715173084
4188,12314841,1831,2926,,,,1715173568
4189,12314842,5484,1861,,,,1715171691
4190,12314843,5471,1624,,,,1715166053
4191,12314844,2658,3054,1673,,,1715159893
4192,12314845,1780,1737,,,,1715168541
4193,12314846,3421,2107,,,,1715172090
4194,12314847,2703,2286,,,,1715162488
4195,12315069,1549,1598,,,,1715160368
4196,12315070,3029,4711,,,,1715155351
4197,12315071,4469,3489,2651,,,1715169327
4198,12315072,2577,3518,,,,1715155188
4199,12315073,2978,3163,2443,,,1715158489
4200,12315074,3203,3580,3674,,,1715159200
4201,12315075,2041,2032,,,,1715161834
4202,12315076,3842,2969,3163,,,1715171472
4203,12315077,2953,3278,,,,1715162773
4204,12315078,2580,3200,2277,,,1715157796
4205,12315079,2678,3108,,,,1715154565
4206,12315080,1920,2790,,,,1715154016
4207,12315081,4214,3219,,,,1715167036
4208,12315082,2562,1891,,,,1715167151
4209,12315158,2100,3206,,,,1715173919
4210,12315159,2281,1975,,,,1715158755
4211,12315160,2265,1860,,,,1715167908
4212,12315162,2742,1906,2911,,,1715167750
4213,12315163,2663,2297,,,,1715165237
4214,12315212,3957,2193,,,,1715156374
4215,12315213,2842,2662,,,,1715161006
4216,12315214,1735,2582,,,,1715161698
4217,12315215,2648,1587,,,,1715167662
4218,12315217,1368,1778,,,,1715166082
4219,12315218,2618,2660,,,,1715155125
4220,12315219,3368,2912,,,,1715162088
4221,12315221,3098,1688,,,,1715155667
4222,12315278,1654,3455,,,,1715163487
4223,12315280,3267,2478,,,,1715154073
4224,12315281,2697,3283,,,,1715178624
4225,12315282,5600,2291,2962,,,1715171819
4226,12315283,2650,3520,,,,1715170706
4227,12315284,1775,3413,,,,1715168054
4228,12315285,3314,2606,5365,,,1715159607
4229,12315334,3228,3635,,,,1715155814
4230,12315335,1451,3770,1930,,,1715178908
4231,12315336,4608,1471,,,,1715157517
4232,12315337,1831,2319,,,,1715174429
4233,12315338,2278,4016,2493,,,1715169819
4234,12315339,2521,2633,,,,1715167258
4235,12315340,2832,3982,,,,1715175920
4236,12315384,2120,3912,2186,,,1715163977
4237,12315386,4174,3104,,,,1715171346
4238,12315387,1898,2762,,,,1715177946
4239,12315388,5258,3506,,,,1715169378
4240,12315390,2093,3250,,,,1715163102
4241,12315391,4033,3065,2811,,,1715163627
4242,12315404,2320,1812,,,,1715175757
4243,12315405,2605,2677,,,,1715173874
4244,12315406,3157,3118,,,,1715164959
4245,12315407,2775,2093,,,,1715176077
4246,12315408,3128,2138,2811,,,1715161511
4247,12315409,2014,2345,,,,1715158398
4248,12315410,2217,5070,2904,,,1715176442
4249,12315536,2658,3139,,,,1715176134
4250,12315537,2780,2410,,,,1715158609
4251,12315538,3243,2557,,,,1715177228
4252,12315539,2945,3107,2591,,,1715178874
4253,12315540,3127,3321,,,,1715175100
4254,12315541,2918,2954,,,,1715169264
4255,12315542,5261,2568,,,,1715160802
4256,12315546,1256,2027,,,,1715151489
4257,12315547,2273,2764,,,,1715163063
4258,12315548,1773,3267,2888,,,1715155851
4259,12315549,2097,1941,,,,1715162507
4260,12315813,2140,3227,,,,1715161995
4261,12315993,1665,2230,,,,1715153625
4262,12315994,1986,2807,,,,1715159675
4263,12315995,1765,2218,,,,1715161537
4264,12315996,1417,2078,,,,1715153655
4265,12315997,3713,2624,,,,1715169489
4266,12315998,2022,2594,,,,1715154370
4267,12315999,2265,2355,1519,,,1715157032
4268,12316000,2186,3795,,,,1715160065
4269,12316145,3928,1978,,,,1715161630
4270,12316146,2192,1925,,,,1715154636
4271,12316147,,,,,,
4272,12316148,2488,3920,2258,,,1715177422
4273,12316149,1912,1453,,,,1715154182
4274,12316151,3117,2308,,,,1715167700
4275,12316152,1663,2057,,,,1715167538
4276,12316299,2676,1925,,,,1715172690
4277,12316300,2211,3019,,,,1715173714
4278,12316334,3849,2285,,,,1715173205
4279,12316335,2447,4721,,,,1715171070
4280,12316336,2880,2624,1752,,,1715174708
4281,12316337,3813,2472,2638,,,1715165556
4282,12316421,2745,2867,,,,1715180544
4283,12317691,,,,,,
4284,12317693,,,,,,
4285,12318235,3076,2381,,,,1715168160
4286,12318359,2040,2913,,,,1715174541
4287,12296881,2717,2436,,,,1715226695
4288,12296886,1855,2588,5150,,,1715142296
4289,12296887,2340,3167,,,,1715226459
4290,12296888,3614,2815,3274,,,1715149524
4291,12296891,3144,3748,,,,1715233386
4292,12296892,1764,2755,,,,1715144255
4293,12296893,2279,3211,,,,1715240586
4294,12296894,3091,2853,,,,1715151467
4295,12296905,3012,3780,3936,,,1715178626
4296,12296908,3108,3985,4554,,,1715258550
4297,12296909,5378,2751,2358,,,1715173210
4298,12296910,2933,3117,2526,,,1715251905
4299,12296911,5619,2148,3573,,,1715167333
4300,12296913,3570,2034,,,,1715187227
4301,12296925,2468,2129,1966,,,1715257451
4302,12296926,4212,3030,2445,,,1715264440
4303,12296927,2771,3204,3093,,,1715265139
4304,12296930,2888,2059,,,,1715248563
4305,12296931,2487,2231,,,,1715254139
4306,12296934,3898,2320,,,,1715249426
4307,12296936,4601,4508,3286,,,1715254985
4308,12296938,2132,310,,,,1715262739
4309,12296948,2730,2567,,,,1715261647
4310,12296949,2317,2747,,,,1715167324
4311,12296951,2434,2562,,,,1715254612
4312,12296954,2238,3358,2445,,,1715172155
4313,12296956,4341,2295,,,,1715179697
4314,12296958,2068,2581,2146,,,1715248663
4315,12296960,3116,3441,3211,,,1715177409
4316,12296961,2603,2092,,,,1715255757
4317,12296978,2829,2562,3129,,,1715212566
4318,12296979,4317,2376,2875,,,1715192390
4319,12296980,3916,3965,2134,,,1715204112
4320,12296988,2851,4204,,,,1715180415
4321,12302303,1411,2133,,,,1715257933
4322,12302306,2357,1780,,,,1715248054
4323,12302313,2236,2198,,,,1715253159
4324,12302314,2458,4459,,,,1715248138
4325,12302321,2099,7960,,,,1715263437
4326,12302327,3930,1787,,,,1715249671
4327,12302329,2309,2909,,,,1715248072
4328,12306776,1332,1609,,,,1715095775
4329,12306780,3430,3500,,,,1715109144
4330,12306789,2945,3244,2830,,,1715095812
4331,12306792,2445,1848,,,,1715176418
4332,12306793,2078,2801,2034,,,1715181680
4333,12306797,3603,3822,2346,,,1715163169
4334,12306798,2596,3037,2048,,,1715161329
4335,12306802,2671,3930,,,,1715169138
4336,12307334,2150,1776,,,,1715096961
4337,12307340,,,,,,1715112015
4338,12307346,2021,2477,,,,1715108875
4339,12307352,3491,3221,2004,,,1715130245
4340,12307358,1969,3624,,,,1715106702
4341,12307363,3663,4041,,,,1715091123
4342,12307370,3533,2531,,,,1715091077
4343,12307376,1393,3808,,,,1715088784
4344,12309745,2820,2339,,,,1715214182
4345,12309746,,,,,,1715176161
4346,12309747,,,,,,
4347,12309748,1914,3237,,,,1715179384
4348,12309749,1840,1222,,,,1715195495
4349,12309750,1871,2120,,,,1715185529
4350,12309751,3016,2043,,,,1715183989
4351,12309752,,,,,,
4352,12310120,1839,2143,,,,1715087708
4353,12310124,3287,3515,4586,,,1715092632
4354,12310128,3139,2126,,,,1715166646
4355,12310130,1606,2117,,,,1715157677
4356,12310133,2787,4705,,,,1715097436
4357,12310135,3027,2785,,,,1715099360
4358,12310137,,,,,,
4359,12310700,2014,2399,,,,1715136308
4360,12311066,2058,2106,,,,1715086646
4361,12311068,4127,4750,2224,,,1715094641
4362,12311070,1587,2947,,,,1715087998
4363,12311266,3020,2080,3219,,,1715155672
4364,12311390,2376,3785,,,,1715089827
4365,12311391,2138,1619,,,,1715102936
4366,12311392,3042,2635,2835,,,1715099834
4367,12311393,3423,2995,2662,,,1715098155
4368,12311394,3419,2697,,,,1715098113
4369,12311395,4561,3510,,,,1715105663
4370,12311396,3937,1363,4039,,,1715164342
4371,12311398,2095,3002,,,,1715105538
4372,12311399,3298,1783,,,,1715175601
4373,12311400,3598,3005,,,,1715099470
4374,12311402,2375,2962,4203,,,1715164722
4375,12311403,2666,2224,,,,1715174968
4376,12311404,2082,8698,,,,1715178847
4377,12311405,2208,2325,,,,1715167967
4378,12311406,2595,9696,,,,1715178451
4379,12311407,9441,2830,,,,1715187968
4380,12311408,,,,,,1715188721
4381,12311409,1658,3747,,,,1715256339
4382,12311410,2860,2242,1587,,,1715262569
4383,12311412,3303,3094,3975,,,1715162144
4384,12311414,2775,3267,2642,,,1715173310
4385,12311415,2320,2194,2604,,,1715167331
4386,12311416,4705,2780,,,,1715173998
4387,12311417,4820,3042,,,,1715175831
4388,12311418,1707,2074,,,,1715166276
4389,12311419,2587,3754,,,,1715158257
4390,12311429,4792,3855,,,,1715159110
4391,12311713,3136,2057,,,,1715087046
4392,12311715,2381,2264,2367,,,1715093827
4393,12311799,1880,4309,3390,,,1715178023
4394,12311800,2192,2419,,,,1715182115
4395,12311802,2857,1975,1715,,,1715177106
4396,12311803,3425,5242,,,,1715162179
4397,12311804,1688,2637,,,,1715162500
4398,12311805,3648,3490,,,,1715177476
4399,12311806,2528,5342,4747,,,1715160405
4400,12311807,1743,3166,,,,1715162811
4401,12311809,2566,1782,1855,,,1715088319
4402,12311810,3168,3704,2343,,,1715098468
4403,12311811,2852,4464,,,,1715088069
4404,12311863,4291,3437,2961,,,1715095999
4405,12311865,3057,2595,2688,,,1715089462
4406,12311870,2700,2303,,,,1715086876
4407,12311872,3567,4321,,,,1715092563
4408,12311899,2823,4705,,,,1715087218
4409,12311900,2256,3020,,,,1715161450
4410,12311901,2117,2195,,,,1715175407
4411,12311902,2235,2649,,,,1715168591
4412,12311903,1934,4293,,,,1715161084
4413,12311904,4478,2309,4653,,,1715166267
4414,12311905,4244,2914,5958,,,1715166408
4415,12311907,2326,2301,3688,,,1715163878
4416,12311909,3061,4442,,,,1715248700
4417,12311911,,,,,,
4418,12311916,2739,2464,,,,1715248493
4419,12311996,2554,3414,5259,,,1715092796
4420,12312008,3428,2448,,,,1715089384
4421,12312024,1943,2004,,,,1715087172
4422,12312026,3727,2636,,,,1715088930
4423,12312033,2979,1943,,,,1715090871
4424,12312078,4409,1617,5446,,,1715161692
4425,12312112,2422,2160,,,,1715090389
4426,12312113,2640,2514,,,,1715086641
4427,12312268,,,,,,
4428,12312269,,,,,,
4429,12312278,4336,4409,1688,,,1715178760
4430,12312280,,,,,,
4431,12312281,3003,2513,,,,1715179974
4432,12312282,2533,4591,,,,1715178014
4433,12312283,,,,,,
4434,12312286,,,,,,
4435,12312364,2160,3250,,,,1715244209
4436,12312407,2412,2770,4468,,,1715098150
4437,12312507,,,,,,
4438,12312542,2963,2479,,,,1715090741
4439,12312578,3442,3792,,,,1715091025
4440,12312602,1966,4230,,,,1715086590
4441,12312635,3269,3025,3462,,,1715096547
4442,12312668,2605,1914,,,,1715093745
4443,12312791,2013,2629,3429,,,1715190345
4444,12312792,1548,,,,,1715099196
4445,12312793,2781,2242,3976,,,1715097762
4446,12312794,2214,2114,,,,1715100794
4447,12312795,1724,1884,,,,1715094555
4448,12312796,1590,4390,,,,1715104798
4449,12312797,2651,1771,,,,1715095477
4450,12312798,2423,3036,2910,,,1715098458
4451,12312799,1905,2358,,,,1715104949
4452,12312801,1669,1202,,,,1715106568
4453,12312842,2037,3256,2507,,,1715119717
4454,12312873,2043,3205,,,,1715101223
4455,12312875,2226,2164,,,,1715094895
4456,12312876,2981,3840,,,,1715088430
4457,12312877,4017,1881,,,,1715089840
4458,12312878,2400,2936,,,,1715095357
4459,12312879,2368,2954,,,,1715107625
4460,12312882,2250,1926,,,,1715100109
4461,12312883,2533,2735,2011,,,1715108243
4462,12312885,1665,2862,,,,1715090122
4463,12312899,2569,3693,2708,,,1715096787
4464,12312978,1931,2037,,,,1715101600
4465,12312979,2119,4212,,,,1715095912
4466,12312980,2805,2131,,,,1715103922
4467,12312981,1889,4361,2508,,,1715108342
4468,12312982,1815,1680,,,,1715098090
4469,12313030,2850,2226,,,,1715098376
4470,12313058,2551,3364,2087,,,1715097632
4471,12313059,2687,2526,4611,,,1715096156
4472,12313060,2829,4117,,,,1715093758
4473,12313061,4175,3259,2605,,,1715109381
4474,12313062,2088,1735,,,,1715092885
4475,12313063,4745,3095,,,,1715115190
4476,12313064,,,,,,1715182307
4477,12313094,4298,4402,,,,1715100269
4478,12313095,2836,3227,,,,1715101702
4479,12313096,3314,3069,2363,,,1715107602
4480,12313261,4120,9040,,,,1715261931
4481,12313263,,,,,,
4482,12313488,9560,2098,,,,1715173620
4483,12313489,7094,1534,11002,,,1715168992
4484,12313492,2482,3221,3945,,,1715163209
4485,12313493,2814,2499,,,,1715160673
4486,12313494,1696,6367,,,,1715168131
4487,12313495,2294,2958,3359,,,1715167239
4488,12313496,8702,1968,9673,,,1715169117
4489,12313497,1878,2148,,,,1715170387
4490,12313498,2705,2501,2551,,,1715161975
4491,12313499,2604,4931,,,,1715173445
