,match_id,city,stadium,venue_id,country
5390,12296903,Francavilla al Mare,Centre Court,21300,Italy
5391,12296904,Francavilla al Mare,Centre Court,21300,Italy
5392,12296906,Francavilla al Mare,Centre Court,21300,Italy
5393,12296907,Francavilla al Mare,Centre Court,21300,Italy
5394,12296912,Francavilla al Mare,Centre Court,21300,Italy
5395,12296914,Francavilla al Mare,Centre Court,21300,Italy
5396,12296917,Francavilla al Mare,Centre Court,21300,Italy
5397,12296926,Prague,Court 2,17438,Czech Republic
5398,12296927,Prague,Court 3,44324,Czech Republic
5399,12296928,Prague,Centre Court,33461,Czech Republic
5400,12296929,Prague,Centre Court,33461,Czech Republic
5401,12296932,Prague,Centre Court,33461,Czech Republic
5402,12296933,Prague,Court 2,17438,Czech Republic
5403,12296935,Prague,Centre Court,33461,Czech Republic
5404,12296938,Prague,Centre Court,33461,Czech Republic
5405,12296939,Prague,Centre Court,33461,Czech Republic
5406,12296947,Mauthausen,Center Court,34690,Austria
5407,12296948,Mauthausen,Center Court,34690,Austria
5408,12296952,Mauthausen,Center Court,34690,Austria
5409,12296953,Mauthausen,Center Court,34690,Austria
5410,12296955,Mauthausen,Court 1,34691,Austria
5411,12296957,Mauthausen,Center Court,34690,Austria
5412,12296976,Santos,Quadra Central,44314,Brazil
5413,12296977,Santos,Quadra Central,44314,Brazil
5414,12296982,Santos,Quadra Central,44314,Brazil
5415,12296983,Santos,Quadra Central,44314,Brazil
5416,12296984,Santos,Quadra Central,44314,Brazil
5417,12296985,Santos,Quadra Central,44314,Brazil
5418,12296986,Santos,Quadra Central,44314,Brazil
5419,12296987,Santos,Quadra Central,44314,Brazil
5420,12296991,Santos,Quadra Central,44314,Brazil
5421,12296992,Santos,Quadra 1,44313,Brazil
5422,12296994,Santos,Quadra 1,44313,Brazil
5423,12296995,Santos,Quadra 1,44313,Brazil
5424,12296996,Santos,Quadra Central,44314,Brazil
5425,12296997,Santos,Quadra Central,44314,Brazil
5426,12299514,Rome,Stadio Centrale,18504,Italy
5427,12299517,Rome,Court 12,39351,Italy
5428,12299520,Rome,Court 2,21631,Italy
5429,12299524,Rome,Court 1,21628,Italy
5430,12299529,Rome,Grandstand,25151,Italy
5431,12299531,Rome,Court 1,21628,Italy
5432,12299532,Rome,Stadio Centrale,18504,Italy
5433,12299535,Rome,Court 12,39351,Italy
5434,12299536,Rome,Pietrangeli,21629,Italy
5435,12299537,Rome,Stadio Centrale,18504,Italy
5436,12299538,Rome,Court 4,21565,Italy
5437,12299539,Rome,Pietrangeli,21629,Italy
5438,12299541,Rome,Court 13,39366,Italy
5439,12299542,Rome,Court 2,21631,Italy
5440,12299543,Rome,Court 4,21565,Italy
5441,12299544,Rome,Stadio Centrale,18504,Italy
5442,12299545,Rome,Grandstand,25151,Italy
5443,12299546,Rome,Court 2,21631,Italy
5444,12299547,Rome,Grandstand,25151,Italy
5445,12299548,Rome,Court 1,21628,Italy
5446,12299549,Rome,Grandstand,25151,Italy
5447,12299550,Rome,Court 12,39351,Italy
5448,12299551,Rome,Court 12,39351,Italy
5449,12299555,Rome,Court 12,39351,Italy
5450,12299574,Rome,Court 1,21628,Italy
5451,12302270,Rome,Pietrangeli,21629,Italy
5452,12302274,Rome,Court 12,39351,Italy
5453,12302276,Rome,Grandstand,25151,Italy
5454,12302277,Rome,Court 1,21628,Italy
5455,12302279,Rome,Stadio Centrale,18504,Italy
5456,12302281,Rome,Court 12,39351,Italy
5457,12302282,Rome,Pietrangeli,21629,Italy
5458,12302283,Rome,Stadio Centrale,18504,Italy
5459,12302285,Rome,Court 4,21565,Italy
5460,12302289,Rome,Court 13,39366,Italy
5461,12302290,Rome,Court 1,21628,Italy
5462,12302291,Rome,Court 13,39366,Italy
5463,12302299,Rome,Grandstand,25151,Italy
5464,12302300,Rome,Court 1,21628,Italy
5465,12302301,Rome,Grandstand,25151,Italy
5466,12302302,Rome,Stadio Centrale,18504,Italy
5467,12302304,Rome,Court 12,39351,Italy
5468,12302310,Rome,Court 1,21628,Italy
5469,12302315,Rome,Court 2,21631,Italy
5470,12302317,Rome,Court 3,21632,Italy
5471,12302318,Rome,Grandstand,25151,Italy
5472,12302319,Rome,Pietrangeli,21629,Italy
5473,12302320,Rome,Pietrangeli,21629,Italy
5474,12302321,Rome,Grandstand,25151,Italy
5475,12302322,Rome,Stadio Centrale,18504,Italy
5476,12302323,Rome,Court 12,39351,Italy
5477,12302324,Rome,Court 12,39351,Italy
5478,12302325,Rome,Stadio Centrale,18504,Italy
5479,12302326,Rome,Grandstand,25151,Italy
5480,12302332,Rome,Pietrangeli,21629,Italy
5481,12311410,Rome,Court 1,21628,Italy
5482,12311906,Rome,Grandstand,25151,Italy
5483,12311908,Rome,Court 12,39351,Italy
5484,12311910,Rome,Court 4,21565,Italy
5485,12311911,Rome,Stadio Centrale,18504,Italy
5486,12311912,Rome,Court 2,21631,Italy
5487,12311913,Rome,Stadio Centrale,18504,Italy
5488,12311914,Rome,Pietrangeli,21629,Italy
5489,12311915,Rome,Court 2,21631,Italy
5490,12311917,Rome,Pietrangeli,21629,Italy
5491,12313261,Rome,Pietrangeli,21629,Italy
5492,12315171,Monastir,Court Central,23948,Tunisia
5493,12316303,Rome,Court 4,21565,Italy
5494,12316305,Rome,Court 2,21631,Italy
5495,12316306,Rome,Court 13,39366,Italy
5496,12316310,Rome,Court 6,21630,Italy
5497,12316341,Rome,Court 13,39366,Italy
5498,12316343,Rome,Court 3,21632,Italy
5499,12316381,Trelew,Cancha Central,44339,Argentina
5500,12316742,Villahermosa,Court 6,44317,Mexico
5501,12317227,Villahermosa,Estadio,44318,Mexico
5502,12318332,Monastir,Court 2,23360,Tunisia
5503,12318333,Trnava,CENTRE COURT,24552,Slovakia
5504,12318364,Monastir,Court 3,23363,Tunisia
5505,12318391,Monastir,Court 5,23362,Tunisia
5506,12318430,Monastir,Court 4,23364,Tunisia
5507,12318431,Prague,Court 5,39269,Czech Republic
5508,12318439,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5509,12318456,Monastir,Court 1,23881,Tunisia
5510,12318457,Monastir,Court 1,23881,Tunisia
5511,12318487,Trnava,Court 13,21592,Slovakia
5512,12318611,Monastir,Court 6,23890,Tunisia
5513,12318618,Monastir,Court Central,23948,Tunisia
5514,12318668,Bucharest,Court 5,17919,Romania
5515,12318670,Bucharest,Court 6,17390,Romania
5516,12318687,Bastad,Court 6,34718,Sweden
5517,12318691,Monastir,Court 3,23363,Tunisia
5518,12318692,Monastir,Court 4,23364,Tunisia
5519,12318702,Monastir,Court 2,23360,Tunisia
5520,12318716,Bucharest,Court 2,21727,Romania
5521,12318835,Rome,Court 13,39366,Italy
5522,12318836,Monastir,Court 1,23881,Tunisia
5523,12318848,Rome,Court 12,39351,Italy
5524,12318889,Monastir,Court 5,23362,Tunisia
5525,12318901,Zephyrhills,Court 6,39083,USA
5526,12319054,Saint-Gaudens,Court 1,21612,France
5527,12319056,Saint-Gaudens,Court 1,21612,France
5528,12319057,Saint-Gaudens,Centre Court,44336,France
5529,12319087,Sopo,Campo 2,44342,Colombia
5530,12319319,Monastir,Court Central,23948,Tunisia
5531,12319322,Monastir,Court 1,23881,Tunisia
5532,12319326,Sopo,Campo Central,44311,Colombia
5533,12319354,Sopo,Campo 1,44340,Colombia
5534,12319450,Sopo,Campo 3,44341,Colombia
5535,12319705,Trelew,Court 2,44338,Argentina
5536,12319706,Trelew,Court 2,44338,Argentina
5537,12319707,Trelew,Court 2,44338,Argentina
5538,12319708,Trelew,Cancha Central,44339,Argentina
5539,12319709,Trelew,Court 2,44338,Argentina
5540,12319710,Trelew,Cancha Central,44339,Argentina
5541,12319712,Trelew,Cancha Central,44339,Argentina
5542,12319720,Zephyrhills,Court 3,39072,USA
5543,12319721,Zephyrhills,Court 6,39083,USA
5544,12319743,Zephyrhills,Court 4,39078,USA
5545,12319762,Zephyrhills,Court 6,39083,USA
5546,12320150,Zephyrhills,Court 4,39078,USA
5547,12320164,Zephyrhills,Court 3,39072,USA
5548,12320165,Zephyrhills,Court 4,39078,USA
5549,12320202,Villahermosa,Court 4,44323,Mexico
5550,12320203,Villahermosa,Estadio,44318,Mexico
5551,12320204,Villahermosa,Estadio,44318,Mexico
5552,12320205,Villahermosa,Estadio,44318,Mexico
5553,12320206,Villahermosa,Court 4,44323,Mexico
5554,12320213,Luan,Centre Court ,21545,China
5555,12320223,Villahermosa,Court 6,44317,Mexico
5556,12320256,Fukuoka,Court 1,21540,Japan
5557,12320297,Fukuoka,Court 2,21539,Japan
5558,12320310,Fukuoka,Centre Court,21560,Japan
5559,12320311,Fukuoka,Centre Court,21560,Japan
5560,12320313,Luan,Court 2,21573,China
5561,12320348,Luan,Centre Court ,21545,China
5562,12320349,Luan,Court 2,21573,China
5563,12320539,Antalya,Court 1,17286,Turkey
5564,12320542,Kursumlijska Banja,Court 2,39050,Serbia
5565,12320545,Tbilisi,Court 1,21378,Georgia
5566,12320570,Tbilisi,Center Court,25074,Georgia
5567,12320571,Antalya,Court 1,17286,Turkey
5568,12320583,Valldoreix,Court 3,21618,Spain
5569,12320585,Ivancna Gorica,Court 2,44333,Slovenia
5570,12320586,Kursumlijska Banja,Court 4,39044,Serbia
5571,12320602,Varnamo,Court 1,39354,Sweden
5572,12320603,Antalya,Court 5,18121,Turkey
5573,12320604,Doboj,Court 4,21594,Bosnia & Herzegovina
5574,12320606,Antalya,Court 5,18121,Turkey
5575,12320613,Antalya,Court 4,18123,Turkey
5576,12320614,Prague,Court 7,18297,Czech Republic
5577,12320615,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5578,12320616,Antalya,Court 2,31437,Turkey
5579,12320617,Bastad,Court 5,22356,Sweden
5580,12320618,Antalya,Court 3,18122,Turkey
5581,12320638,Ivancna Gorica,Court 1,44332,Slovenia
5582,12320649,Trnava,CENTRE COURT,24552,Slovakia
5583,12320650,Saint-Gaudens,Centre Court,44336,France
5584,12320655,Doboj,Court 3,21595,Bosnia & Herzegovina
5585,12320656,Doboj,Court 4,21594,Bosnia & Herzegovina
5586,12320657,Varnamo,Court 4,39355,Sweden
5587,12320658,Varnamo,Court 2,39352,Sweden
5588,12320663,Bucharest,Court 8,17981,Romania
5589,12320713,Platja d Aro,Court 1,30743,Spain
5590,12320733,Varnamo,Court 3,39353,Sweden
5591,12320749,Bucharest,Court 2,21727,Romania
5592,12320760,Antalya,Court 3,18122,Turkey
5593,12320772,Prague,Court 5,39269,Czech Republic
5594,12320796,Rome,Stadio Centrale,18504,Italy
5595,12320798,Bastad,Court 6,34718,Sweden
5596,12320799,Kursumlijska Banja,Court 3,39051,Serbia
5597,12320801,Bucharest,Court 7,17971,Romania
5598,12320814,Ivancna Gorica,Court 1,44332,Slovenia
5599,12320819,Saint-Gaudens,Centre Court,44336,France
5600,12320820,Ivancna Gorica,Court 1,44332,Slovenia
5601,12320821,Platja d Aro,Court 1,30743,Spain
5602,12320822,Valldoreix,Court 4,21620,Spain
5603,12320823,Bastad,Court 5,22356,Sweden
5604,12320830,Platja d Aro,Court 2,30744,Spain
5605,12320843,Valldoreix,Court 4,21620,Spain
5606,12320870,Platja d Aro,Court 2,30744,Spain
5607,12320871,Prague,Court 7,18297,Czech Republic
5608,12320872,Bucharest,Court 7,17971,Romania
5609,12320873,Kursumlijska Banja,Court 4,39044,Serbia
5610,12320884,Kursumlijska Banja,Court 1,39048,Serbia
5611,12320885,Kursumlijska Banja,Court 1,39048,Serbia
5612,12320969,Trnava,Court 14,21593,Slovakia
5613,12321026,Doboj,Court 4,21594,Bosnia & Herzegovina
5614,12321031,Rome,Pietrangeli,21629,Italy
5615,12321038,Prague,Court 5,39269,Czech Republic
5616,12321051,Ivancna Gorica,Court 3,44330,Slovenia
5617,12321052,Ivancna Gorica,Court 2,44333,Slovenia
5618,12321068,Trnava,CENTRE COURT,24552,Slovakia
5619,12321075,Bucharest,Court 9,18068,Romania
5620,12321084,Doboj,Court 3,21595,Bosnia & Herzegovina
5621,12321094,Saint-Gaudens,Centre Court,44336,France
5622,12321116,Bastad,Court 6,34718,Sweden
5623,12321128,Bucharest,Court 1,21728,Romania
5624,12321134,Valldoreix,Court 3,21618,Spain
5625,12321141,Saint-Gaudens,Centre Court,44336,France
5626,12321142,Bucharest,Court 1,21728,Romania
5627,12321157,Trnava,Court 14,21593,Slovakia
5628,12321191,Trelew,Cancha Central,44339,Argentina
5629,12321231,Trelew,Cancha Central,44339,Argentina
5630,12321246,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5631,12321293,Zephyrhills,Stadium,44362,USA
5632,12321419,Trelew,Cancha Central,44339,Argentina
5633,12321473,Trelew,Court 2,44338,Argentina
5634,12321510,Villahermosa,Court 4,44323,Mexico
5635,12321511,Zephyrhills,Stadium,44362,USA
5636,12321535,Zephyrhills,Stadium,44362,USA
5637,12321536,Zephyrhills,Court 4,39078,USA
5638,12322019,Villahermosa,Estadio,44318,Mexico
5639,12322043,Villahermosa,Estadio,44318,Mexico
5640,12322052,Villahermosa,Estadio,44318,Mexico
5641,12322067,Fukuoka,Centre Court,21560,Japan
5642,12322257,Luan,Indoo 2,44386,China
5643,12322286,Luan,Centre Court ,21545,China
5644,12322291,Fukuoka,Court 1,21540,Japan
5645,12322380,Bucharest,Court 2,21727,Romania
5646,12322555,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5647,12322576,Antalya,Court 5,18121,Turkey
5648,12322578,Antalya,Court 1,17286,Turkey
5649,12322587,Varnamo,Court 1,39354,Sweden
5650,12322599,Bucharest,Court 9,18068,Romania
5651,12322622,Rome,Court 1,21628,Italy
5652,12322628,Doboj,Court 3,21595,Bosnia & Herzegovina
5653,12322629,Tbilisi,Center Court,25074,Georgia
5654,12322637,Varnamo,Court 2,39352,Sweden
5655,12322658,Ivancna Gorica,Court 3,44330,Slovenia
5656,12322659,Antalya,Court 2,31437,Turkey
5657,12322660,Monastir,Court Central,23948,Tunisia
5658,12322661,Kursumlijska Banja,Court 2,39050,Serbia
5659,12322662,Ivancna Gorica,Court 1,44332,Slovenia
5660,12322663,Monastir,Court 5,23362,Tunisia
5661,12322664,Antalya,Court 3,18122,Turkey
5662,12322671,Prague,Court 5,39269,Czech Republic
5663,12322672,Bucharest,Court 9,18068,Romania
5664,12322717,Monastir,Court 4,23364,Tunisia
5665,12322734,Monastir,Court 1,23881,Tunisia
5666,12322735,Valldoreix,Court 3,21618,Spain
5667,12322741,Kursumlijska Banja,Court 4,39044,Serbia
5668,12322742,Trnava,CENTRE COURT,24552,Slovakia
5669,12322743,Monastir,Court 7,23891,Tunisia
5670,12322744,Bastad,Court 6,34718,Sweden
5671,12322745,Bastad,Court 5,22356,Sweden
5672,12322754,Bucharest,Court 1,21728,Romania
5673,12322760,Kursumlijska Banja,Court 3,39051,Serbia
5674,12322775,Platja d Aro,Court 1,30743,Spain
5675,12322785,Platja d Aro,Court 1,30743,Spain
5676,12322791,Monastir,Court 2,23360,Tunisia
5677,12322815,Saint-Gaudens,Centre Court,44336,France
5678,12322857,Doboj,Court 3,21595,Bosnia & Herzegovina
5679,12322866,Bucharest,Court 1,21728,Romania
5680,12322880,Valldoreix,Court 4,21620,Spain
5681,12322885,Prague,Court 5,39269,Czech Republic
5682,12322931,Monastir,Court 6,23890,Tunisia
5683,12322979,Sopo,Campo Central,44311,Colombia
5684,12322980,Sopo,Campo 1,44340,Colombia
5685,12323554,Monastir,Court 3,23363,Tunisia
5686,12323743,Trnava,CENTRE COURT,24552,Slovakia
5687,12324282,Trelew,Cancha Central,44339,Argentina
5688,12325552,Monastir,Court Central,23948,Tunisia
5689,12325599,Monastir,Court 1,23881,Tunisia
5690,12325613,Monastir,Court 3,23363,Tunisia
5691,12325623,Monastir,Court 2,23360,Tunisia
5692,12296880,Wuxi,Indoor 2,44390,China
5693,12296885,Wuxi,Center Court,44308,China
5694,12296889,Wuxi,Indoor 1,44389,China
5695,12296903,Francavilla al Mare,Centre Court,21300,Italy
5696,12296907,Francavilla al Mare,Centre Court,21300,Italy
5697,12296916,Francavilla al Mare,Centre Court,21300,Italy
5698,12296917,Francavilla al Mare,Centre Court,21300,Italy
5699,12296932,Prague,Centre Court,33461,Czech Republic
5700,12296935,Prague,Centre Court,33461,Czech Republic
5701,12296937,Prague,Centre Court,33461,Czech Republic
5702,12296939,Prague,Centre Court,33461,Czech Republic
5703,12296947,Mauthausen,Center Court,34690,Austria
5704,12296950,Mauthausen,Center Court,34690,Austria
5705,12296959,Mauthausen,Center Court,34690,Austria
5706,12296976,Santos,Quadra Central,44314,Brazil
5707,12296981,Santos,Quadra Central,44314,Brazil
5708,12296983,Santos,Quadra Central,44314,Brazil
5709,12296984,Santos,Quadra Central,44314,Brazil
5710,12296985,Santos,Quadra Central,44314,Brazil
5711,12296986,Santos,Quadra Central,44314,Brazil
5712,12296990,Santos,Quadra Central,44314,Brazil
5713,12296992,Santos,Quadra 1,44313,Brazil
5714,12296993,Santos,Quadra Central,44314,Brazil
5715,12296995,Santos,Quadra 1,44313,Brazil
5716,12299513,Rome,Pietrangeli,21629,Italy
5717,12299514,Rome,Stadio Centrale,18504,Italy
5718,12299515,Rome,Pietrangeli,21629,Italy
5719,12299517,Rome,Court 12,39351,Italy
5720,12299520,Rome,Court 2,21631,Italy
5721,12299521,Rome,Court 2,21631,Italy
5722,12299522,Rome,Stadio Centrale,18504,Italy
5723,12299523,Rome,Stadio Centrale,18504,Italy
5724,12299524,Rome,Court 1,21628,Italy
5725,12299529,Rome,Grandstand,25151,Italy
5726,12299530,Rome,Pietrangeli,21629,Italy
5727,12299531,Rome,Court 1,21628,Italy
5728,12299532,Rome,Stadio Centrale,18504,Italy
5729,12299535,Rome,Court 12,39351,Italy
5730,12299536,Rome,Pietrangeli,21629,Italy
5731,12299537,Rome,Stadio Centrale,18504,Italy
5732,12299538,Rome,Court 4,21565,Italy
5733,12299539,Rome,Pietrangeli,21629,Italy
5734,12299541,Rome,Court 13,39366,Italy
5735,12299546,Rome,Court 2,21631,Italy
5736,12299547,Rome,Grandstand,25151,Italy
5737,12299548,Rome,Court 1,21628,Italy
5738,12299549,Rome,Grandstand,25151,Italy
5739,12299552,Rome,Grandstand,25151,Italy
5740,12299554,Rome,Court 12,39351,Italy
5741,12299555,Rome,Court 12,39351,Italy
5742,12299561,Rome,Grandstand,25151,Italy
5743,12299564,Rome,Grandstand,25151,Italy
5744,12299566,Rome,Pietrangeli,21629,Italy
5745,12299572,Rome,Pietrangeli,21629,Italy
5746,12299574,Rome,Court 1,21628,Italy
5747,12302270,Rome,Pietrangeli,21629,Italy
5748,12302271,Rome,Stadio Centrale,18504,Italy
5749,12302274,Rome,Court 12,39351,Italy
5750,12302275,Rome,Court 12,39351,Italy
5751,12302276,Rome,Grandstand,25151,Italy
5752,12302278,Rome,Grandstand,25151,Italy
5753,12302279,Rome,Stadio Centrale,18504,Italy
5754,12302280,Rome,Stadio Centrale,18504,Italy
5755,12302281,Rome,Court 12,39351,Italy
5756,12302282,Rome,Pietrangeli,21629,Italy
5757,12302285,Rome,Court 4,21565,Italy
5758,12302297,Rome,Court 12,39351,Italy
5759,12302298,Rome,Stadio Centrale,18504,Italy
5760,12302299,Rome,Grandstand,25151,Italy
5761,12302301,Rome,Grandstand,25151,Italy
5762,12302315,Rome,Court 2,21631,Italy
5763,12302322,Rome,Stadio Centrale,18504,Italy
5764,12302324,Rome,Court 12,39351,Italy
5765,12302325,Rome,Stadio Centrale,18504,Italy
5766,12302331,Rome,Pietrangeli,21629,Italy
5767,12319319,Monastir,Court Central,23948,Tunisia
5768,12319322,Monastir,Court 1,23881,Tunisia
5769,12319326,Sopo,Campo Central,44311,Colombia
5770,12319354,Sopo,Campo 1,44340,Colombia
5771,12319450,Sopo,Campo 3,44341,Colombia
5772,12321031,Rome,Pietrangeli,21629,Italy
5773,12321094,Saint-Gaudens,Centre Court,44336,France
5774,12321141,Saint-Gaudens,Centre Court,44336,France
5775,12321157,Trnava,Court 14,21593,Slovakia
5776,12321191,Trelew,Cancha Central,44339,Argentina
5777,12321231,Trelew,Cancha Central,44339,Argentina
5778,12321293,Zephyrhills,Stadium,44362,USA
5779,12321419,Trelew,Cancha Central,44339,Argentina
5780,12321473,Trelew,Court 2,44338,Argentina
5781,12321510,Villahermosa,Court 4,44323,Mexico
5782,12321511,Zephyrhills,Stadium,44362,USA
5783,12321535,Zephyrhills,Stadium,44362,USA
5784,12321536,Zephyrhills,Court 4,39078,USA
5785,12322019,Villahermosa,Estadio,44318,Mexico
5786,12322043,Villahermosa,Estadio,44318,Mexico
5787,12322052,Villahermosa,Estadio,44318,Mexico
5788,12322067,Fukuoka,Centre Court,21560,Japan
5789,12322257,Luan,Indoo 2,44386,China
5790,12322286,Luan,Centre Court ,21545,China
5791,12322291,Fukuoka,Court 1,21540,Japan
5792,12322555,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5793,12322576,Antalya,Court 5,18121,Turkey
5794,12322578,Antalya,Court 1,17286,Turkey
5795,12322587,Varnamo,Court 1,39354,Sweden
5796,12322599,Bucharest,Court 9,18068,Romania
5797,12322628,Doboj,Court 3,21595,Bosnia & Herzegovina
5798,12322629,Tbilisi,Center Court,25074,Georgia
5799,12322637,Varnamo,Court 2,39352,Sweden
5800,12322658,Ivancna Gorica,Court 3,44330,Slovenia
5801,12322659,Antalya,Court 2,31437,Turkey
5802,12322660,Monastir,Court Central,23948,Tunisia
5803,12322661,Kursumlijska Banja,Court 2,39050,Serbia
5804,12322662,Ivancna Gorica,Court 1,44332,Slovenia
5805,12322663,Monastir,Court 5,23362,Tunisia
5806,12322664,Antalya,Court 3,18122,Turkey
5807,12322671,Prague,Court 5,39269,Czech Republic
5808,12322672,Bucharest,Court 9,18068,Romania
5809,12322717,Monastir,Court 4,23364,Tunisia
5810,12322734,Monastir,Court 1,23881,Tunisia
5811,12322735,Valldoreix,Court 3,21618,Spain
5812,12322741,Kursumlijska Banja,Court 4,39044,Serbia
5813,12322742,Trnava,CENTRE COURT,24552,Slovakia
5814,12322743,Monastir,Court 7,23891,Tunisia
5815,12322744,Bastad,Court 6,34718,Sweden
5816,12322745,Bastad,Court 5,22356,Sweden
5817,12322754,Bucharest,Court 1,21728,Romania
5818,12322760,Kursumlijska Banja,Court 3,39051,Serbia
5819,12322775,Platja d Aro,Court 1,30743,Spain
5820,12322785,Platja d Aro,Court 1,30743,Spain
5821,12322791,Monastir,Court 2,23360,Tunisia
5822,12322815,Saint-Gaudens,Centre Court,44336,France
5823,12322857,Doboj,Court 3,21595,Bosnia & Herzegovina
5824,12322866,Bucharest,Court 1,21728,Romania
5825,12322880,Valldoreix,Court 4,21620,Spain
5826,12322885,Prague,Court 5,39269,Czech Republic
5827,12322931,Monastir,Court 6,23890,Tunisia
5828,12322979,Sopo,Campo Central,44311,Colombia
5829,12322980,Sopo,Campo 1,44340,Colombia
5830,12323554,Monastir,Court 3,23363,Tunisia
5831,12323743,Trnava,CENTRE COURT,24552,Slovakia
5832,12324282,Trelew,Cancha Central,44339,Argentina
