,match_id,home_vote,away_vote
1346,12276808,6,534
1347,12276809,1632,76
1348,12276810,1000,1454
1349,12276811,994,238
1350,12276812,470,326
1351,12276817,766,552
1352,12276825,52,48
1353,12276826,34,100
1354,12276827,108,22
1355,12276835,10,24
1356,12276837,2,154
1357,12276839,244,44
1358,12276840,1070,1534
1359,12276842,1776,672
1360,12276843,754,958
1361,12276845,84,236
1362,12276859,516,282
1363,12276860,1376,80
1364,12276865,1094,2674
1365,12276868,1316,3652
1366,12276869,584,2904
1367,12276923,340,136
1368,12276926,704,0
1369,12276930,1014,120
1370,12276931,1312,702
1371,12276932,1086,46
1372,12276933,386,724
1373,12276935,64,508
1374,12276974,340,910
1375,12276977,30,256
1376,12276980,1300,1102
1377,12276985,984,614
1378,12276988,810,850
1379,12295121,50,128
1380,12295203,12,36
1381,12295414,240,34
1382,12295438,34,34
1383,12297829,34,162
1384,12300123,38,88
1385,12300228,0,4
1386,12300269,70,24
1387,12300302,144,80
1388,12300355,120,52
1389,12300397,70,20
1390,12300515,20,4
1391,12300620,186,10
1392,12300657,16,292
1393,12300935,22,100
1394,12300999,24,10
1395,12301005,96,66
1396,12301029,12,76
1397,12301032,144,4
1398,12301049,0,16
1399,12301060,42,50
1400,12301127,330,50
1401,12301128,22,18
1402,12301216,20,18
1403,12301323,26,0
1404,12301329,84,100
1405,12301357,42,100
1406,12301358,2,16
1407,12301375,18,52
1408,12301450,42,40
1409,12301513,16,32
1410,12301547,94,146
1411,12301549,10,10
1412,12301588,248,18
1413,12301594,128,2
1414,12301636,190,76
1415,12301637,94,22
1416,12301647,16,34
1417,12301676,254,182
1418,12301690,132,66
1419,12301802,18,42
1420,12302253,30,290
1421,12302360,372,16
1422,12302427,378,38
1423,12302428,324,68
1424,12302429,78,66
1425,12302564,304,84
1426,12302740,362,84
1427,12302789,26,22
1428,12302913,96,96
1429,12303052,22,110
1430,12303053,68,12
1431,12303054,10,362
1432,12303110,78,58
1433,12303124,0,162
1434,12303127,38,122
1435,12303136,34,94
1436,12303150,192,104
1437,12303199,16,92
1438,12303200,148,6
1439,12303201,168,4
1440,12303202,20,10
1441,12303219,18,60
1442,12303226,338,304
1443,12303264,80,32
1444,12303271,10,124
1445,12303314,12,38
1446,12303413,14,132
1447,12303435,4,102
1448,12303437,238,94
1449,12303464,152,18
1450,12303484,62,74
1451,12303589,0,408
1452,12303632,206,28
1453,12303664,40,394
1454,12303737,144,14
1455,12303789,150,12
1456,12303790,16,198
1457,12303819,136,44
1458,12303986,174,50
1459,12304022,136,132
1460,12304027,28,38
1461,12304047,18,26
1462,12304062,62,252
1463,12304086,2,4
1464,12304192,40,38
1465,12304199,144,96
1466,12304389,244,64
1467,12304489,4,14
1468,12304515,132,18
1469,12304646,126,36
1470,12304869,100,176
1471,12305248,450,96
1472,12305314,392,104
1473,12305315,608,142
1474,12305630,8,14
1475,12305645,14,8
1476,12305646,12,26
1477,12305659,20,26
1478,12305661,246,38
1479,12305662,70,0
1480,12305663,0,10
1481,12305664,26,0
1482,12305665,0,0
1483,12305666,12,4
1484,12305667,8,2
1485,12305668,8,78
1486,12305669,16,62
1487,12305670,56,22
1488,12305671,4,10
1489,12305672,42,34
1490,12305673,22,16
1491,12305674,24,0
1492,12305675,0,4
1493,12305676,2,2
1494,12305677,16,30
1495,12305678,24,36
1496,12305681,100,124
1497,12305690,8,30
1498,12305691,4,10
1499,12305692,18,106
1500,12305710,14,48
1501,12305712,30,168
1502,12305721,2,6
1503,12305734,32,142
1504,12305743,126,18
1505,12305744,58,14
1506,12305745,14,88
1507,12305746,126,96
1508,12305747,0,0
1509,12305748,46,250
1510,12305749,408,6
1511,12305750,0,20
1512,12305751,48,276
1513,12305752,192,18
1514,12305753,58,22
1515,12305754,40,398
1516,12305755,6,0
1517,12305784,114,28
1518,12305789,326,56
1519,12305798,4,0
1520,12305799,4,4
1521,12305800,2,0
1522,12305801,2,0
1523,12305802,0,2
1524,12305803,0,0
1525,12305804,2,0
1526,12305805,0,2
1527,12305806,2,0
1528,12305807,0,0
1529,12305808,2,0
1530,12305809,0,0
1531,12305810,8,0
1532,12305811,0,2
1533,12305812,0,0
1534,12305918,74,40
1535,12305955,40,34
1536,12305966,270,116
1537,12305991,150,204
1538,12306020,0,2
1539,12306021,0,0
1540,12306022,0,0
1541,12306023,0,0
1542,12306024,4,0
1543,12306025,6,4
1544,12306026,0,0
1545,12306027,0,12
1546,12306028,2,4
1547,12306029,6,6
1548,12306030,2,0
1549,12306031,2,4
1550,12306032,0,0
1551,12306033,0,0
1552,12306034,2,0
1553,12306035,0,0
1554,12306036,0,2
1555,12306037,2,0
1556,12306038,0,0
1557,12306039,0,0
1558,12306040,8,52
1559,12306041,0,0
1560,12306042,0,0
1561,12306043,6,0
1562,12306045,2,0
1563,12306046,4,0
1564,12306047,0,0
1565,12306048,4,2
1566,12306049,0,2
1567,12306050,18,2
1568,12306051,2,0
1569,12306052,2,0
1570,12306053,0,0
1571,12306054,0,2
1572,12306055,0,6
1573,12306056,2,0
1574,12306057,2,0
1575,12306058,0,0
1576,12306059,8,4
1577,12306060,2,2
1578,12306061,0,0
1579,12306062,6,2
1580,12306063,4,0
1581,12306064,0,0
1582,12306065,2,2
1583,12306066,8,0
1584,12306067,2,0
1585,12306068,0,0
1586,12306069,0,0
1587,12306070,2,2
1588,12306071,0,0
1589,12306072,0,2
1590,12306073,2,0
1591,12306074,2,2
1592,12306075,0,2
1593,12306076,0,4
1594,12306077,0,2
1595,12306078,0,0
1596,12306079,0,2
1597,12306094,0,0
1598,12306095,0,0
1599,12306096,0,6
1600,12306098,4,0
1601,12306099,6,2
1602,12306100,4,0
1603,12306101,0,2
1604,12306102,0,0
1605,12306103,4,0
1606,12306104,0,0
1607,12306105,4,0
1608,12306106,8,2
1609,12306107,2,0
1610,12306108,0,0
1611,12306109,0,2
1612,12306110,2,4
1613,12306111,0,8
1614,12306112,0,0
1615,12306113,2,0
1616,12306114,6,2
1617,12306115,2,4
1618,12306116,8,0
1619,12306117,0,0
1620,12306118,0,2
1621,12306119,4,0
1622,12306120,2,4
1623,12306121,0,0
1624,12306122,4,2
1625,12306123,2,8
1626,12306124,4,4
1627,12306125,0,0
1628,12306132,110,32
1629,12306137,4,0
1630,12306138,0,0
1631,12306139,2,0
1632,12306140,2,0
1633,12306141,18,6
1634,12306142,4,2
1635,12306143,0,0
1636,12306144,2,2
1637,12306145,2,12
1638,12306146,0,6
1639,12306147,0,2
1640,12306148,0,6
1641,12306149,2,4
1642,12306150,0,0
1643,12306151,0,4
1644,12306152,0,12
1645,12306153,4,4
1646,12306154,0,6
1647,12306155,0,0
1648,12306156,2,0
1649,12306157,6,0
1650,12306158,0,0
1651,12306159,0,0
1652,12306160,0,4
1653,12306161,0,2
1654,12306181,0,0
1655,12306213,0,16
1656,12306214,2,18
1657,12306215,2,40
1658,12306216,90,12
1659,12306217,6,4
1660,12306218,0,44
1661,12306219,2,10
1662,12306220,12,4
1663,12306221,4,46
1664,12306222,2,0
1665,12306224,10,30
1666,12306287,0,0
1667,12306288,0,2
1668,12306289,2,0
1669,12306290,8,6
1670,12306291,6,14
1671,12306292,0,6
1672,12306293,2,2
1673,12306294,2,0
1674,12306295,0,2
1675,12306296,2,2
1676,12306297,4,2
1677,12306298,2,0
1678,12306299,4,0
1679,12306300,0,4
1680,12306301,0,0
1681,12306312,34,6
1682,12306313,8,0
1683,12306314,2,22
1684,12306315,4,28
1685,12306316,32,4
1686,12306317,2,42
1687,12306319,44,0
1688,12306323,2,46
1689,12306324,0,66
1690,12306328,20,0
1691,12306331,362,346
1692,12306333,48,16
1693,12306352,92,16
1694,12306353,0,0
1695,12306354,0,2
1696,12306355,0,4
1697,12306356,4,0
1698,12306357,0,6
1699,12306358,0,0
1700,12306359,0,8
1701,12306360,2,0
1702,12306362,2,2
1703,12306363,2,0
1704,12306364,200,36
1705,12306365,384,6
1706,12306372,46,50
1707,12306375,216,10
1708,12306378,0,2
1709,12306379,0,0
1710,12306380,0,0
1711,12306381,4,6
1712,12306383,4,0
1713,12306384,0,8
1714,12306385,6,0
1715,12306386,0,0
1716,12306387,26,0
1717,12306388,0,2
1718,12306390,0,2
1719,12306392,2,2
1720,12306393,8,2
1721,12306396,22,6
1722,12306397,0,2
1723,12306398,0,0
1724,12306399,0,0
1725,12306400,6,0
1726,12306402,6,4
1727,12306403,14,0
1728,12306404,2,8
1729,12306405,10,0
1730,12306406,0,0
1731,12306407,10,0
1732,12306411,34,366
1733,12306412,74,4
1734,12306414,56,40
1735,12306415,92,320
1736,12306434,134,14
1737,12306435,60,48
1738,12306436,16,12
1739,12306438,116,6
1740,12306439,310,22
1741,12306440,16,260
1742,12306441,146,248
1743,12306442,36,30
1744,12306443,376,60
1745,12306444,182,88
1746,12306575,0,0
1747,12306576,8,0
1748,12306577,0,2
1749,12306578,2,0
1750,12306579,0,0
1751,12306580,0,0
1752,12306581,4,0
1753,12306582,0,4
1754,12306583,6,2
1755,12306584,0,6
1756,12306585,4,0
1757,12306586,0,0
1758,12306587,0,0
1759,12306588,6,0
1760,12306589,0,4
1761,12306590,0,0
1762,12306591,2,0
1763,12306592,0,2
1764,12306594,0,0
1765,12306595,0,0
1766,12306596,2,4
1767,12306597,0,0
1768,12306598,0,6
1769,12306599,0,0
1770,12306601,4,2
1771,12306602,4,0
1772,12306603,0,0
1773,12306604,0,0
1774,12306605,0,0
1775,12306606,4,0
1776,12306607,0,0
1777,12306608,2,0
1778,12306609,0,0
1779,12306610,0,6
1780,12306611,6,0
1781,12306612,4,0
1782,12306613,2,0
1783,12306614,0,0
1784,12306615,2,0
1785,12306616,0,0
1786,12306619,0,0
1787,12306620,4,2
1788,12306644,2,0
1789,12306645,0,14
1790,12306646,0,2
1791,12306647,2,0
1792,12306648,6,4
1793,12306650,4,0
1794,12306651,4,2
1795,12306652,0,0
1796,12306653,0,4
1797,12306654,0,0
1798,12306655,0,6
1799,12306656,8,4
1800,12306657,0,2
1801,12306658,2,0
1802,12306659,2,4
1803,12306660,0,0
1804,12306661,0,2
1805,12306662,12,0
1806,12306663,0,6
1807,12306664,0,0
1808,12306665,2,2
1809,12306666,4,8
1810,12306667,0,4
1811,12306668,8,4
1812,12306669,6,2
1813,12306670,0,2
1814,12306671,2,12
1815,12306672,4,0
1816,12306673,0,0
1817,12306674,2,0
1818,12306675,4,6
1819,12306676,14,4
1820,12306677,2,4
1821,12306678,2,4
1822,12306679,6,0
1823,12306680,0,2
1824,12306681,6,4
1825,12306682,0,0
1826,12306683,14,4
1827,12306684,2,0
1828,12306685,0,0
1829,12306686,2,2
1830,12306687,4,0
1831,12306688,0,0
1832,12306733,8,134
1833,12306734,84,270
1834,12306735,136,138
1835,12306737,466,58
1836,12306738,494,32
1837,12306739,72,384
1838,12306742,234,450
1839,12306768,4,50
1840,12307120,24,0
1841,12307122,2,0
1842,12307124,0,2
1843,12307125,0,0
1844,12307127,0,0
1845,12307131,0,0
1846,12307132,2,0
1847,12307133,0,0
1848,12307134,0,0
1849,12307213,2,10
1850,12307214,26,84
1851,12307215,90,6
1852,12307654,2,0
1853,12307655,32,82
1854,12307721,0,0
1855,12307818,18,4
1856,12308032,2,2
1857,12308101,0,0
1858,12308134,74,34
1859,12308143,0,0
1860,12308144,0,0
1861,12308743,0,0
1862,12308745,0,0
1863,12308746,0,0
1864,12309100,0,0
1865,12261532,1016,19942
1866,12261565,13680,7140
1867,12276771,104,376
1868,12276779,118,1748
1869,12276780,1308,748
1870,12276782,568,1114
1871,12276809,50,560
1872,12276810,834,784
1873,12276811,738,116
1874,12276827,116,88
1875,12276840,1282,46
1876,12276842,1944,870
1877,12276843,694,1018
1878,12276859,130,3424
1879,12276867,1498,1486
1880,12276869,362,2508
1881,12276923,188,406
1882,12276932,806,314
1883,12276980,1200,2262
1884,12303413,122,70
1885,12303464,200,68
1886,12303986,184,0
1887,12304027,62,36
1888,12304062,130,296
1889,12304086,110,106
1890,12304199,72,56
1891,12304389,48,38
1892,12304489,44,80
1893,12304515,58,38
1894,12304516,296,310
1895,12304646,258,52
1896,12304813,156,80
1897,12304869,72,52
1898,12305248,448,224
1899,12305314,150,410
1900,12305315,126,202
1901,12305659,8,26
1902,12305661,476,28
1903,12305662,62,6
1904,12305663,4,4
1905,12305664,30,0
1906,12305665,42,4
1907,12305666,32,8
1908,12305667,14,6
1909,12305668,4,46
1910,12305669,16,92
1911,12305670,44,4
1912,12305671,0,46
1913,12305672,32,22
1914,12305673,14,10
1915,12305674,10,32
1916,12305675,22,2
1917,12305676,4,0
1918,12305677,6,14
1919,12305678,4,0
1920,12305681,128,72
1921,12305690,10,48
1922,12305691,4,24
1923,12305692,42,60
1924,12305710,70,186
1925,12305712,20,84
1926,12305721,38,110
1927,12305734,56,198
1928,12305743,84,64
1929,12305744,6,52
1930,12305745,38,46
1931,12305746,24,318
1932,12305747,0,0
1933,12305748,12,278
1934,12305749,734,120
1935,12305750,262,6
1936,12305751,220,514
1937,12305752,98,24
1938,12305753,286,150
1939,12305754,8,240
1940,12305755,4,0
1941,12305784,112,42
1942,12305789,64,402
1943,12305798,4,0
1944,12305799,2,4
1945,12305800,6,0
1946,12305801,0,0
1947,12305802,0,2
1948,12305803,0,4
1949,12305804,2,2
1950,12305805,0,2
1951,12305806,4,0
1952,12305807,0,0
1953,12305808,0,0
1954,12305809,0,6
1955,12305810,2,0
1956,12305811,0,4
1957,12305812,4,4
1958,12305918,68,26
1959,12305955,26,96
1960,12305966,318,26
1961,12305980,0,0
1962,12305981,0,0
1963,12305984,632,152
1964,12305985,140,352
1965,12305988,412,88
1966,12305989,410,54
1967,12305991,24,2
1968,12306020,0,0
1969,12306021,0,0
1970,12306022,0,0
1971,12306023,2,0
1972,12306024,0,0
1973,12306025,6,4
1974,12306026,2,2
1975,12306027,0,12
1976,12306028,2,8
1977,12306029,0,12
1978,12306030,2,0
1979,12306031,0,4
1980,12306032,0,0
1981,12306033,0,0
1982,12306034,0,0
1983,12306035,0,2
1984,12306036,0,2
1985,12306037,2,0
1986,12306038,0,2
1987,12306039,0,2
1988,12306040,6,20
1989,12306041,0,0
1990,12306042,0,0
1991,12306043,0,0
1992,12306045,0,0
1993,12306046,2,0
1994,12306047,0,0
1995,12306048,4,2
1996,12306049,0,2
1997,12306050,4,2
1998,12306051,0,0
1999,12306052,2,2
2000,12306053,2,0
2001,12306054,0,0
2002,12306055,0,4
2003,12306056,4,0
2004,12306057,2,0
2005,12306058,0,2
2006,12306059,6,4
2007,12306060,2,2
2008,12306061,0,0
2009,12306062,6,2
2010,12306063,8,2
2011,12306064,0,6
2012,12306065,0,4
2013,12306066,2,0
2014,12306067,0,0
2015,12306068,0,0
2016,12306069,0,0
2017,12306070,2,2
2018,12306071,0,0
2019,12306072,0,2
2020,12306073,0,0
2021,12306074,0,0
2022,12306075,0,2
2023,12306076,2,2
2024,12306077,0,2
2025,12306078,0,0
2026,12306079,0,2
2027,12306094,0,0
2028,12306095,2,0
2029,12306096,0,4
2030,12306097,2,4
2031,12306098,2,0
2032,12306099,4,0
2033,12306100,2,0
2034,12306101,0,0
2035,12306102,0,0
2036,12306103,2,0
2037,12306104,0,4
2038,12306105,2,2
2039,12306106,6,2
2040,12306107,2,0
2041,12306108,2,8
2042,12306109,0,0
2043,12306110,0,2
2044,12306111,4,2
2045,12306112,0,0
2046,12306113,0,0
2047,12306114,8,2
2048,12306115,2,4
2049,12306116,4,0
2050,12306117,0,2
2051,12306118,0,2
2052,12306119,2,0
2053,12306120,2,2
2054,12306121,0,0
2055,12306122,2,0
2056,12306123,0,4
2057,12306124,0,0
2058,12306125,0,0
2059,12306132,82,12
2060,12306137,4,0
2061,12306138,0,6
2062,12306139,2,0
2063,12306140,0,0
2064,12306141,2,6
2065,12306142,0,0
2066,12306143,2,0
2067,12306144,0,0
2068,12306145,2,6
2069,12306146,0,2
2070,12306147,0,4
2071,12306148,0,8
2072,12306149,0,4
2073,12306150,2,0
2074,12306151,0,0
2075,12306152,0,0
2076,12306153,4,2
2077,12306154,2,0
2078,12306155,0,0
2079,12306156,0,0
2080,12306157,0,0
2081,12306158,0,0
2082,12306159,2,0
2083,12306160,0,2
2084,12306161,0,4
2085,12306163,14,442
2086,12306181,0,0
2087,12306213,4,20
2088,12306214,10,10
2089,12306215,0,2
2090,12306216,76,14
2091,12306217,30,4
2092,12306218,10,60
2093,12306219,4,24
2094,12306220,30,14
2095,12306221,16,54
2096,12306222,0,38
2097,12306224,14,54
2098,12306287,0,0
2099,12306288,0,0
2100,12306289,2,0
2101,12306290,6,2
2102,12306291,4,6
2103,12306292,0,6
2104,12306293,2,2
2105,12306294,2,0
2106,12306295,0,2
2107,12306296,0,2
2108,12306297,4,2
2109,12306298,4,0
2110,12306299,2,0
2111,12306300,2,0
2112,12306301,0,0
2113,12306312,38,6
2114,12306313,4,36
2115,12306314,2,22
2116,12306315,2,14
2117,12306316,6,2
2118,12306317,4,42
2119,12306318,2,14
2120,12306319,76,4
2121,12306320,58,10
2122,12306321,8,2
2123,12306322,30,4
2124,12306323,0,28
2125,12306324,6,72
2126,12306325,12,2
2127,12306326,6,34
2128,12306328,12,16
2129,12306331,180,378
2130,12306333,42,164
2131,12306352,200,122
2132,12306353,2,0
2133,12306354,2,10
2134,12306355,0,0
2135,12306356,0,4
2136,12306357,0,10
2137,12306358,2,4
2138,12306359,4,10
2139,12306360,2,2
2140,12306362,2,2
2141,12306363,2,0
2142,12306364,144,44
2143,12306365,82,92
2144,12306372,44,162
2145,12306375,144,4
2146,12306378,2,2
2147,12306379,0,2
2148,12306380,0,2
2149,12306381,2,4
2150,12306382,2,0
2151,12306383,2,0
2152,12306384,4,10
2153,12306385,2,0
2154,12306386,0,0
2155,12306387,0,2
2156,12306388,0,0
2157,12306389,2,2
2158,12306390,0,0
2159,12306391,2,4
2160,12306392,4,2
2161,12306393,0,2
2162,12306394,2,2
2163,12306395,0,2
2164,12306396,20,6
2165,12306397,2,2
2166,12306398,2,2
2167,12306399,0,0
2168,12306400,10,0
2169,12306401,4,0
2170,12306402,0,4
2171,12306403,4,0
2172,12306404,0,4
2173,12306405,4,0
2174,12306406,0,0
2175,12306407,26,0
2176,12306408,2,0
2177,12306409,0,6
2178,12306411,8,320
2179,12306412,276,20
2180,12306414,256,50
2181,12306415,56,72
2182,12306417,510,30
2183,12306419,24,210
2184,12306420,96,272
2185,12306434,174,270
2186,12306435,104,286
2187,12306436,36,54
2188,12306437,44,318
2189,12306438,16,42
2190,12306439,300,26
2191,12306440,10,82
2192,12306441,120,246
2193,12306442,22,270
2194,12306443,92,56
2195,12306444,316,36
2196,12306445,434,50
2197,12306507,32,100
2198,12306575,0,4
2199,12306576,4,0
2200,12306577,4,2
2201,12306578,0,0
2202,12306579,2,0
2203,12306580,0,0
2204,12306581,10,0
2205,12306582,6,0
2206,12306583,4,2
2207,12306584,0,4
2208,12306585,4,0
2209,12306586,0,0
2210,12306587,0,0
2211,12306588,4,0
2212,12306589,0,2
2213,12306590,0,0
2214,12306591,0,0
2215,12306592,0,0
2216,12306593,0,0
2217,12306594,0,0
2218,12306595,0,0
2219,12306596,0,6
2220,12306597,0,0
2221,12306598,0,2
2222,12306599,2,0
2223,12306600,2,6
2224,12306601,4,2
2225,12306602,4,0
2226,12306603,0,0
2227,12306604,0,0
2228,12306605,0,0
2229,12306606,0,0
2230,12306607,0,0
2231,12306608,2,0
2232,12306609,0,0
2233,12306610,0,4
2234,12306611,6,2
2235,12306612,0,0
2236,12306613,2,0
2237,12306614,0,0
2238,12306615,0,0
2239,12306616,0,0
2240,12306617,0,4
2241,12306619,0,0
2242,12306620,0,0
2243,12306644,0,0
2244,12306645,0,6
2245,12306646,0,0
2246,12306647,2,0
2247,12306648,0,2
2248,12306650,6,0
2249,12306651,2,4
2250,12306652,0,0
2251,12306653,2,2
2252,12306654,0,0
2253,12306655,0,2
2254,12306656,4,0
2255,12306657,0,2
2256,12306658,4,2
2257,12306659,4,0
2258,12306660,0,0
2259,12306661,0,2
2260,12306662,8,0
2261,12306663,0,2
2262,12306664,0,0
2263,12306665,0,0
2264,12306666,2,8
2265,12306667,6,0
2266,12306668,4,2
2267,12306669,2,2
2268,12306670,0,8
2269,12306671,4,0
2270,12306672,0,8
2271,12306673,2,2
2272,12306674,2,0
2273,12306675,0,6
2274,12306676,0,6
2275,12306677,0,0
2276,12306678,0,2
2277,12306679,6,10
2278,12306680,0,6
2279,12306681,2,4
2280,12306682,0,0
2281,12306683,12,4
2282,12306684,0,0
2283,12306685,0,0
2284,12306686,2,0
2285,12306687,0,0
2286,12306688,0,0
2287,12306733,328,130
2288,12306734,56,184
2289,12306735,32,332
2290,12306736,46,156
2291,12306737,486,62
2292,12306738,270,18
2293,12306739,78,172
2294,12306740,736,130
2295,12306741,242,52
2296,12306742,120,102
2297,12306758,274,16
2298,12306768,20,282
2299,12306778,76,0
2300,12306779,662,326
2301,12306783,20,1366
2302,12306787,80,676
2303,12306788,340,172
2304,12306795,140,146
2305,12306796,40,46
2306,12306799,724,50
2307,12306800,190,474
2308,12306803,350,174
2309,12306970,50,190
2310,12307080,282,60
2311,12307119,10,0
2312,12307120,12,2
2313,12307121,2,0
2314,12307122,8,0
2315,12307123,0,0
2316,12307124,0,2
2317,12307125,0,0
2318,12307126,0,0
2319,12307127,0,0
2320,12307128,0,0
2321,12307129,0,6
2322,12307130,0,2
2323,12307131,0,0
2324,12307132,2,0
2325,12307133,0,0
2326,12307134,0,0
2327,12307211,50,78
2328,12307212,38,12
2329,12307213,0,32
2330,12307214,2,110
2331,12307215,12,2
2332,12307216,2,82
2333,12307217,38,124
2334,12307218,132,46
2335,12307219,22,44
2336,12307220,30,66
2337,12307222,18,2
2338,12307240,10,0
2339,12307241,0,0
2340,12307242,4,2
2341,12307243,8,0
